"id","summary","measure","metre","key","phrases","degree","duration","note_name","mint_direction","mint","interval","pitch"
1,"{8cc",0,"M3/4","B-:",1,"^1","8","cc",FALSE,"[cc]",NA,72
2,"8.dd",1,"M3/4","B-:",1,"^2","8.","dd",FALSE,"+M2",2,74
3,"16cc",1,"M3/4","B-:",1,"v1","16","cc",TRUE,"-M2",2,72
4,"8b-'",1,"M3/4","B-:",1,"v7-","8","b-",TRUE,"-M2",2,70
5,"8cc'",1,"M3/4","B-:",1,"^1","8","cc",FALSE,"+M2",2,72
6,"8dd'",1,"M3/4","B-:",1,"^2","8","dd",FALSE,"+M2",2,74
7,"8ee-'",1,"M3/4","B-:",1,"^3-","8","ee-",FALSE,"+m2",2,75
8,"2ff",2,"M3/4","B-:",1,"^4","2","ff",FALSE,"+M2",2,77
9,"8r}",2,"M3/4","B-:",1,NA,"8",NA,FALSE,NA,NA,NA
10,"{8ff",2,"M3/4","B-:",2,"4","8","ff",FALSE,"[ff]",NA,77
11,"8ee-",3,"M3/4","B-:",2,"v3-","8","ee-",TRUE,"-M2",2,75
12,"16ee-",3,"M3/4","B-:",2,"3-","16","ee-",FALSE,"P1",1,75
13,"16ee-",3,"M3/4","B-:",2,"3-","16","ee-",FALSE,"P1",1,75
14,"8ee-",3,"M3/4","B-:",2,"3-","8","ee-",FALSE,"P1",1,75
15,"16ee-",3,"M3/4","B-:",2,"3-","16","ee-",FALSE,"P1",1,75
16,"16ee-",3,"M3/4","B-:",2,"3-","16","ee-",FALSE,"P1",1,75
17,"8ee-",3,"M3/4","B-:",2,"3-","8","ee-",FALSE,"P1",1,75
18,"16ee-",3,"M3/4","B-:",2,"3-","16","ee-",FALSE,"P1",1,75
19,"16ee-",3,"M3/4","B-:",2,"3-","16","ee-",FALSE,"P1",1,75
20,"8dd",4,"M3/4","B-:",2,"v2","8","dd",TRUE,"-m2",2,74
21,"8dd",4,"M3/4","B-:",2,"2","8","dd",FALSE,"P1",1,74
22,"4r",4,"M3/4","B-:",2,NA,"4",NA,FALSE,NA,NA,NA
23,"8r}",4,"M3/4","B-:",2,NA,"8",NA,FALSE,NA,NA,NA
24,"{8dd",4,"M3/4","B-:",3,"2","8","dd",FALSE,"[dd]",NA,74
25,"8.cc",5,"M3/4","B-:",3,"v1","8.","cc",TRUE,"-M2",2,72
26,"16b-/",5,"M3/4","B-:",3,"v7-","16","b-",TRUE,"-M2",2,70
27,"8a",5,"M3/4","B-:",3,"v6","8","a",TRUE,"-m2",2,69
28,"8b-",5,"M3/4","B-:",3,"^7-","8","b-",FALSE,"+m2",2,70
29,"8cc",5,"M3/4","B-:",3,"^1","8","cc",FALSE,"+M2",2,72
30,"8dd",5,"M3/4","B-:",3,"^2","8","dd",FALSE,"+M2",2,74
31,"4.cc^}",6,"M3/4","B-:",3,"v1","4.","cc",TRUE,"-M2",2,72
32,"{8cc",6,"M3/4","B-:",4,"1","8","cc",FALSE,"P1",1,72
33,"8cc",6,"M3/4","B-:",4,"1","8","cc",FALSE,"P1",1,72
34,"8cc",6,"M3/4","B-:",4,"1","8","cc",FALSE,"P1",1,72
35,"8.dd",7,"M3/4","B-:",4,"^2","8.","dd",FALSE,"+M2",2,74
36,"16dd",7,"M3/4","B-:",4,"2","16","dd",FALSE,"P1",1,74
37,"8dd",7,"M3/4","B-:",4,"2","8","dd",FALSE,"P1",1,74
38,"16ffqq",7,"M3/4","B-:",4,"^4","1%0","ff",FALSE,"+m3",3,77
39,"8ee-",7,"M3/4","B-:",4,"v3-","8","ee-",TRUE,"-M2",2,75
40,"8dd}",7,"M3/4","B-:",4,"v2","8","dd",TRUE,"-m2",2,74
41,"{8dd",7,"M3/4","B-:",5,"2","8","dd",FALSE,"P1",1,74
42,"4.een^",8,"M3/4","B-:",5,"^3","4.","ee",FALSE,"+M2",2,76
43,"8dd",8,"M3/4","B-:",5,"v2","8","dd",TRUE,"-M2",2,74
44,"8ee",8,"M3/4","B-:",5,"^3","8","ee",FALSE,"+M2",2,76
45,"8dd",8,"M3/4","B-:",5,"v2","8","dd",TRUE,"-M2",2,74
46,"8.een^",9,"M3/4","B-:",5,"^3","8.","ee",FALSE,"+M2",2,76
47,"16ee",9,"M3/4","B-:",5,"3","16","ee",FALSE,"P1",1,76
48,"8ee}",9,"M3/4","B-:",5,"3","8","ee",FALSE,"P1",1,76
49,"{8ee",9,"M3/4","B-:",6,"3","8","ee",FALSE,"P1",1,76
50,"8ee",9,"M3/4","B-:",6,"3","8","ee",FALSE,"P1",1,76
51,"8ee",9,"M3/4","B-:",6,"3","8","ee",FALSE,"P1",1,76
52,"8.ff",10,"M3/4","B-:",6,"^4","8.","ff",FALSE,"+m2",2,77
53,"16ee-X",10,"M3/4","B-:",6,"v3-","16","ee-",TRUE,"-M2",2,75
54,"8dd",10,"M3/4","B-:",6,"v2","8","dd",TRUE,"-m2",2,74
55,"8cc",10,"M3/4","B-:",6,"v1","8","cc",TRUE,"-M2",2,72
56,"8b-",10,"M3/4","B-:",6,"v7-","8","b-",TRUE,"-M2",2,70
57,"16r}",10,"M3/4","B-:",6,NA,"16",NA,FALSE,NA,NA,NA
58,"{16b-",10,"M3/4","B-:",7,"7-","16","b-",TRUE,"[b-]",NA,70
59,"8cc",11,"M3/4","B-:",7,"^1","8","cc",FALSE,"+M2",2,72
60,"16cc",11,"M3/4","B-:",7,"1","16","cc",FALSE,"P1",1,72
61,"16cc",11,"M3/4","B-:",7,"1","16","cc",FALSE,"P1",1,72
62,"8cc",11,"M3/4","B-:",7,"1","8","cc",FALSE,"P1",1,72
63,"16cc",11,"M3/4","B-:",7,"1","16","cc",FALSE,"P1",1,72
64,"16cc",11,"M3/4","B-:",7,"1","16","cc",FALSE,"P1",1,72
65,"8cc",11,"M3/4","B-:",7,"1","8","cc",FALSE,"P1",1,72
66,"16b-",11,"M3/4","B-:",7,"v7-","16","b-",TRUE,"-M2",2,70
67,"16cc",11,"M3/4","B-:",7,"^1","16","cc",FALSE,"+M2",2,72
68,"8dd'",12,"M3/4","B-:",7,"^2","8","dd",FALSE,"+M2",2,74
69,"8dd'",12,"M3/4","B-:",7,"2","8","dd",FALSE,"P1",1,74
70,"4r",12,"M3/4","B-:",7,NA,"4",NA,FALSE,NA,NA,NA
71,"8r}",12,"M3/4","B-:",7,NA,"8",NA,FALSE,NA,NA,NA
72,"{8cc",12,"M3/4","B-:",8,"v1","8","cc",FALSE,"[cc]",NA,72
73,"8dd",13,"M3/4","B-:",8,"^2","8","dd",FALSE,"+M2",2,74
74,"8dd",13,"M3/4","B-:",8,"2","8","dd",FALSE,"P1",1,74
75,"4r",13,"M3/4","B-:",8,NA,"4",NA,FALSE,NA,NA,NA
76,"8r}",13,"M3/4","B-:",8,NA,"8",NA,FALSE,NA,NA,NA
