"id","summary","measure","metre","key","phrases","degree","duration","note_name","mint_direction","mint","interval","pitch"
1,"{8f",0,"M4/4","F:",1,"^4","8","f",FALSE,"[f]",NA,65
2,"8a",0,"M4/4","F:",1,"^6","8","a",FALSE,"+M3",3,69
3,"4cc",1,"M4/4","F:",1,"^1","4","cc",FALSE,"+m3",3,72
4,"4cc",1,"M4/4","F:",1,"1","4","cc",FALSE,"P1",1,72
5,"(4cc",1,"M4/4","F:",1,"1","4","cc",FALSE,"P1",1,72
6,"8dd)",1,"M4/4","F:",1,"^2","8","dd",FALSE,"+M2",2,74
7,"8cc",1,"M4/4","F:",1,"v1","8","cc",TRUE,"-M2",2,72
8,"8ccL",2,"M4/4","F:",1,"1","8","cc",FALSE,"P1",1,72
9,"8b-J",2,"M4/4","F:",1,"v7-","8","b-",TRUE,"-M2",2,70
10,"4b-/",2,"M4/4","F:",1,"7-","4","b-",FALSE,"P1",1,70
11,"(8b-/L",2,"M4/4","F:",1,"7-","8","b-",FALSE,"P1",1,70
12,"8ddJ)}",2,"M4/4","F:",1,"^2","8","dd",FALSE,"+M3",3,74
13,"{8cc/",2,"M4/4","F:",2,"v1","8","cc",TRUE,"-M2",2,72
14,"8b-/",2,"M4/4","F:",2,"v7-","8","b-",TRUE,"-M2",2,70
15,"4a",3,"M4/4","F:",2,"v6","4","a",TRUE,"-m2",2,69
16,"4a",3,"M4/4","F:",2,"6","4","a",FALSE,"P1",1,69
17,"(4cc",3,"M4/4","F:",2,"^1","4","cc",FALSE,"+m3",3,72
18,"8b-)",3,"M4/4","F:",2,"v7-","8","b-",TRUE,"-M2",2,70
19,"8a",3,"M4/4","F:",2,"v6","8","a",TRUE,"-m2",2,69
20,"2g",4,"M4/4","F:",2,"v5","2","g",TRUE,"-M2",2,67
21,"4r}",4,"M4/4","F:",2,NA,"4",NA,FALSE,NA,NA,NA
22,"{8f",4,"M4/4","F:",3,"v4","8","f",FALSE,"[f]",NA,65
