"id","summary","measure","metre","key","phrases","degree","duration","note_name","mint_direction","mint","interval","pitch"
1,"{8b/",0,"M2/4","E:",1,"^7","8","b",FALSE,"[b]",NA,71
2,"8.ee/",1,"M2/4","E:",1,"^3","8.","ee",FALSE,"+P4",4,76
3,"16b/",1,"M2/4","E:",1,"v7","16","b",TRUE,"-P4",4,71
4,"8a",1,"M2/4","E:",1,"v6","8","a",TRUE,"-M2",2,69
5,"8f#",1,"M2/4","E:",1,"v4+","8","f#",TRUE,"-m3",3,66
6,"8e",2,"M2/4","E:",1,"v3","8","e",TRUE,"-M2",2,64
7,"8g#",2,"M2/4","E:",1,"^5+","8","g#",FALSE,"+M3",3,68
8,"8f#}",2,"M2/4","E:",1,"v4+","8","f#",TRUE,"-M2",2,66
9,"{8f#",2,"M2/4","E:",2,"4+","8","f#",FALSE,"P1",1,66
10,"8g#",3,"M2/4","E:",2,"^5+","8","g#",FALSE,"+M2",2,68
11,"8b/",3,"M2/4","E:",2,"^7","8","b",FALSE,"+m3",3,71
12,"8a",3,"M2/4","E:",2,"v6","8","a",TRUE,"-M2",2,69
13,"8g#",3,"M2/4","E:",2,"v5+","8","g#",TRUE,"-m2",2,68
14,"4f#",4,"M2/4","E:",2,"v4+","4","f#",TRUE,"-M2",2,66
15,"8r}",4,"M2/4","E:",2,NA,"8",NA,FALSE,NA,NA,NA
16,"{8b",4,"M2/4","E:",3,"^7","8","b",FALSE,"[b]",NA,71
17,"8.ee/",5,"M2/4","E:",3,"^3","8.","ee",FALSE,"+P4",4,76
18,"16b/",5,"M2/4","E:",3,"v7","16","b",TRUE,"-P4",4,71
19,"8a",5,"M2/4","E:",3,"v6","8","a",TRUE,"-M2",2,69
20,"8f#",5,"M2/4","E:",3,"v4+","8","f#",TRUE,"-m3",3,66
21,"8e",6,"M2/4","E:",3,"v3","8","e",TRUE,"-M2",2,64
22,"8g#",6,"M2/4","E:",3,"^5+","8","g#",FALSE,"+M3",3,68
23,"8f#}",6,"M2/4","E:",3,"v4+","8","f#",TRUE,"-M2",2,66
24,"{8f#",6,"M2/4","E:",4,"4+","8","f#",FALSE,"P1",1,66
25,"8.b/",7,"M2/4","E:",4,"^7","8.","b",FALSE,"+P4",4,71
26,"16cc#/",7,"M2/4","E:",4,"^1+","16","cc#",FALSE,"+M2",2,73
27,"8a#",7,"M2/4","E:",4,"v6+","8","a#",TRUE,"-m3",3,70
28,"8f#",7,"M2/4","E:",4,"v4+","8","f#",TRUE,"-M3",3,66
29,"4dd#/}",8,"M2/4","E:",4,"^2+","4","dd#",FALSE,"+M6",6,75
30,"{4dd#/",8,"M2/4","E:",5,"2+","4","dd#",FALSE,"P1",1,75
31,"8.ee/",9,"M2/4","E:",5,"^3","8.","ee",FALSE,"+m2",2,76
32,"16g#",9,"M2/4","E:",5,"v5+","16","g#",TRUE,"-m6",6,68
33,"8a#",9,"M2/4","E:",5,"^6+","8","a#",FALSE,"+M2",2,70
34,"8cc#/",9,"M2/4","E:",5,"^1+","8","cc#",FALSE,"+m3",3,73
35,"4b/",10,"M2/4","E:",5,"v7","4","b",TRUE,"-M2",2,71
36,"8r}",10,"M2/4","E:",5,NA,"8",NA,FALSE,NA,NA,NA
37,"{8cc#/",10,"M2/4","E:",6,"^1+","8","cc#",FALSE,"[cc#]",NA,73
38,"8.f#",11,"M2/4","E:",6,"v4+","8.","f#",TRUE,"-P5",5,66
39,"16f#",11,"M2/4","E:",6,"4+","16","f#",FALSE,"P1",1,66
