"id","summary","measure","metre","key","phrases","degree","duration","note_name","mint_direction","mint","interval","pitch"
1,"{4.dd",1,"M3/4","G:",1,"^^2","4.","dd",FALSE,"[dd]",NA,74
2,"8ee",1,"M3/4","G:",1,"^3","8","ee",FALSE,"+M2",2,76
3,"8dd",1,"M3/4","G:",1,"^^2","8","dd",TRUE,"-M2",2,74
4,"8cc",1,"M3/4","G:",1,"v1","8","cc",TRUE,"-M2",2,72
5,"4b",2,"M3/4","G:",1,"v7","4","b",TRUE,"-m2",2,71
6,"4g",2,"M3/4","G:",1,"v5","4","g",TRUE,"-M3",3,67
7,"4g}",2,"M3/4","G:",1,"v5","4","g",FALSE,"P1",1,67
8,"{(8dq",3,"M3/4","G:",2,"v2","1%0","d",TRUE,"-P4",4,62
9,"4a^)",3,"M3/4","G:",2,"^6","4","a",FALSE,"+P5",5,69
10,"4d",3,"M3/4","G:",2,"v2","4","d",TRUE,"-P5",5,62
11,"4d",3,"M3/4","G:",2,"v2","4","d",FALSE,"P1",1,62
12,"8dq",4,"M3/4","G:",2,"v2","1%0","d",FALSE,"P1",1,62
13,"4b^",4,"M3/4","G:",2,"v7","4","b",FALSE,"+M6",6,71
14,"4g",4,"M3/4","G:",2,"v5","4","g",TRUE,"-M3",3,67
15,"4g}",4,"M3/4","G:",2,"v5","4","g",FALSE,"P1",1,67
16,"{4.dd",5,"M3/4","G:",3,"^^2","4.","dd",FALSE,"+P5",5,74
17,"8ee",5,"M3/4","G:",3,"^3","8","ee",FALSE,"+M2",2,76
18,"8dd",5,"M3/4","G:",3,"^^2","8","dd",TRUE,"-M2",2,74
19,"8cc",5,"M3/4","G:",3,"v1","8","cc",TRUE,"-M2",2,72
20,"4b",6,"M3/4","G:",3,"v7","4","b",TRUE,"-m2",2,71
21,"4g",6,"M3/4","G:",3,"v5","4","g",TRUE,"-M3",3,67
22,"4g}",6,"M3/4","G:",3,"v5","4","g",FALSE,"P1",1,67
23,"{4a",7,"M3/4","G:",4,"^6","4","a",FALSE,"+M2",2,69
24,"4d",7,"M3/4","G:",4,"v2","4","d",TRUE,"-P5",5,62
25,"4d",7,"M3/4","G:",4,"v2","4","d",FALSE,"P1",1,62
26,"4g",8,"M3/4","G:",4,"v5","4","g",FALSE,"+P4",4,67
27,"4r",8,"M3/4","G:",4,NA,"4",NA,FALSE,NA,NA,NA
28,"4r}",8,"M3/4","G:",4,NA,"4",NA,FALSE,NA,NA,NA
29,"{4.dd",9,"M3/4","G:",5,"^^2","4.","dd",FALSE,"[dd]",NA,74
30,"8ee",9,"M3/4","G:",5,"^3","8","ee",FALSE,"+M2",2,76
31,"8dd",9,"M3/4","G:",5,"^^2","8","dd",TRUE,"-M2",2,74
32,"8cc",9,"M3/4","G:",5,"v1","8","cc",TRUE,"-M2",2,72
33,"4b",10,"M3/4","G:",5,"v7","4","b",TRUE,"-m2",2,71
34,"4g",10,"M3/4","G:",5,"v5","4","g",TRUE,"-M3",3,67
35,"4g}",10,"M3/4","G:",5,"v5","4","g",FALSE,"P1",1,67
36,"{(8dq",11,"M3/4","G:",6,"v2","1%0","d",TRUE,"-P4",4,62
37,"4a^)",11,"M3/4","G:",6,"^6","4","a",FALSE,"+P5",5,69
38,"4d",11,"M3/4","G:",6,"v2","4","d",TRUE,"-P5",5,62
39,"4d",11,"M3/4","G:",6,"v2","4","d",FALSE,"P1",1,62
40,"8dq",12,"M3/4","G:",6,"v2","1%0","d",FALSE,"P1",1,62
41,"4b^",12,"M3/4","G:",6,"v7","4","b",FALSE,"+M6",6,71
42,"4g",12,"M3/4","G:",6,"v5","4","g",TRUE,"-M3",3,67
43,"4g}",12,"M3/4","G:",6,"v5","4","g",FALSE,"P1",1,67
44,"{4.dd",13,"M3/4","G:",7,"^^2","4.","dd",FALSE,"+P5",5,74
45,"8ee",13,"M3/4","G:",7,"^3","8","ee",FALSE,"+M2",2,76
46,"8dd",13,"M3/4","G:",7,"^^2","8","dd",TRUE,"-M2",2,74
47,"8cc",13,"M3/4","G:",7,"v1","8","cc",TRUE,"-M2",2,72
48,"4b",14,"M3/4","G:",7,"v7","4","b",TRUE,"-m2",2,71
49,"4g",14,"M3/4","G:",7,"v5","4","g",TRUE,"-M3",3,67
50,"4g}",14,"M3/4","G:",7,"v5","4","g",FALSE,"P1",1,67
51,"{4a",15,"M3/4","G:",8,"^6","4","a",FALSE,"+M2",2,69
52,"4d",15,"M3/4","G:",8,"v2","4","d",TRUE,"-P5",5,62
53,"4d",15,"M3/4","G:",8,"v2","4","d",FALSE,"P1",1,62
54,"4g",16,"M3/4","G:",8,"v5","4","g",FALSE,"+P4",4,67
55,"4r",16,"M3/4","G:",8,NA,"4",NA,FALSE,NA,NA,NA
56,"4r}",16,"M3/4","G:",8,NA,"4",NA,FALSE,NA,NA,NA
57,"{8dq",17,"M3/4","G:",9,"v2","1%0","d",FALSE,"[d]",NA,62
58,"4a",17,"M3/4","G:",9,"^6","4","a",FALSE,"+P5",5,69
59,"4d",17,"M3/4","G:",9,"v2","4","d",TRUE,"-P5",5,62
60,"4d",17,"M3/4","G:",9,"v2","4","d",FALSE,"P1",1,62
61,"8dq",18,"M3/4","G:",9,"v2","1%0","d",FALSE,"P1",1,62
62,"8g",18,"M3/4","G:",9,"v5","8","g",FALSE,"+P4",4,67
63,"8b/",18,"M3/4","G:",9,"v7","8","b",FALSE,"+M3",3,71
64,"8ddL",18,"M3/4","G:",9,"^^2","8","dd",FALSE,"+m3",3,74
65,"8bJ",18,"M3/4","G:",9,"v7","8","b",TRUE,"-m3",3,71
66,"4g}",18,"M3/4","G:",9,"v5","4","g",TRUE,"-M3",3,67
67,"{4.a",19,"M3/4","G:",10,"^6","4.","a",FALSE,"+M2",2,69
68,"8d",19,"M3/4","G:",10,"v2","8","d",TRUE,"-P5",5,62
69,"8d",19,"M3/4","G:",10,"v2","8","d",FALSE,"P1",1,62
70,"8d",19,"M3/4","G:",10,"v2","8","d",FALSE,"P1",1,62
71,"8gL",20,"M3/4","G:",10,"v5","8","g",FALSE,"+P4",4,67
72,"8bJ",20,"M3/4","G:",10,"v7","8","b",FALSE,"+M3",3,71
73,"8dd/L",20,"M3/4","G:",10,"^^2","8","dd",FALSE,"+m3",3,74
74,"8bJ",20,"M3/4","G:",10,"v7","8","b",TRUE,"-m3",3,71
75,"4g}",20,"M3/4","G:",10,"v5","4","g",TRUE,"-M3",3,67
76,"{4.dd",21,"M3/4","G:",11,"^^2","4.","dd",FALSE,"+P5",5,74
77,"8ee",21,"M3/4","G:",11,"^3","8","ee",FALSE,"+M2",2,76
78,"8dd",21,"M3/4","G:",11,"^^2","8","dd",TRUE,"-M2",2,74
79,"8cc",21,"M3/4","G:",11,"v1","8","cc",TRUE,"-M2",2,72
80,"4b",22,"M3/4","G:",11,"v7","4","b",TRUE,"-m2",2,71
81,"4g",22,"M3/4","G:",11,"v5","4","g",TRUE,"-M3",3,67
82,"4g}",22,"M3/4","G:",11,"v5","4","g",FALSE,"P1",1,67
