"id","summary","measure","metre","key","phrases","degree","duration","note_name","mint_direction","mint","interval","pitch"
1,"{(8gL",0,"M4/4","G:",1,"^5","8","g",FALSE,"[g]",NA,67
2,"8bJ)",0,"M4/4","G:",1,"^7","8","b",FALSE,"+M3",3,71
3,"4.dd",1,"M4/4","G:",1,"^2","4.","dd",FALSE,"+m3",3,74
4,"8dd",1,"M4/4","G:",1,"2","8","dd",FALSE,"P1",1,74
5,"8.cc",1,"M4/4","G:",1,"v1","8.","cc",TRUE,"-M2",2,72
6,"16b",1,"M4/4","G:",1,"v7","16","b",TRUE,"-m2",2,71
7,"8cc",1,"M4/4","G:",1,"^1","8","cc",FALSE,"+m2",2,72
8,"8dd",1,"M4/4","G:",1,"^2","8","dd",FALSE,"+M2",2,74
9,"2b",2,"M4/4","G:",1,"v7","2","b",TRUE,"-m3",3,71
10,"4r}",2,"M4/4","G:",1,NA,"4",NA,FALSE,NA,NA,NA
11,"{4g",2,"M4/4","G:",2,"v5","4","g",FALSE,"[g]",NA,67
12,"4.a",3,"M4/4","G:",2,"^6","4.","a",FALSE,"+M2",2,69
13,"8a",3,"M4/4","G:",2,"6","8","a",FALSE,"P1",1,69
14,"(8a/L",3,"M4/4","G:",2,"6","8","a",FALSE,"P1",1,69
15,"8ee",3,"M4/4","G:",2,"^3","8","ee",FALSE,"+P5",5,76
16,"8ddJ)",3,"M4/4","G:",2,"v2","8","dd",TRUE,"-M2",2,74
17,"8cc/",3,"M4/4","G:",2,"v1","8","cc",TRUE,"-M2",2,72
18,"8.cc/L",4,"M4/4","G:",2,"1","8.","cc",FALSE,"P1",1,72
19,"16bJ",4,"M4/4","G:",2,"v7","16","b",TRUE,"-m2",2,71
20,"4b/",4,"M4/4","G:",2,"7","4","b",FALSE,"P1",1,71
21,"4r}",4,"M4/4","G:",2,NA,"4",NA,FALSE,NA,NA,NA
22,"{(8gL",4,"M4/4","G:",3,"v5","8","g",FALSE,"[g]",NA,67
23,"8bJ)",4,"M4/4","G:",3,"^7","8","b",FALSE,"+M3",3,71
24,"4.dd",5,"M4/4","G:",3,"^2","4.","dd",FALSE,"+m3",3,74
25,"8dd",5,"M4/4","G:",3,"2","8","dd",FALSE,"P1",1,74
26,"8.cc",5,"M4/4","G:",3,"v1","8.","cc",TRUE,"-M2",2,72
27,"16b",5,"M4/4","G:",3,"v7","16","b",TRUE,"-m2",2,71
28,"8cc",5,"M4/4","G:",3,"^1","8","cc",FALSE,"+m2",2,72
29,"8dd",5,"M4/4","G:",3,"^2","8","dd",FALSE,"+M2",2,74
30,"2b",6,"M4/4","G:",3,"v7","2","b",TRUE,"-m3",3,71
31,"4r}",6,"M4/4","G:",3,NA,"4",NA,FALSE,NA,NA,NA
32,"{4g",6,"M4/4","G:",4,"v5","4","g",FALSE,"[g]",NA,67
33,"4.a",7,"M4/4","G:",4,"^6","4.","a",FALSE,"+M2",2,69
34,"8a",7,"M4/4","G:",4,"6","8","a",FALSE,"P1",1,69
35,"(8a/L",7,"M4/4","G:",4,"6","8","a",FALSE,"P1",1,69
