"id","summary","measure","metre","key","phrases","degree","duration","note_name","mint_direction","mint","interval","pitch"
1,"{8.b/",0,"M3/4","G:",1,"^7","8.","b",FALSE,"[b]",NA,71
2,"16a",0,"M3/4","G:",1,"v6","16","a",TRUE,"-M2",2,69
3,"4.g",1,"M3/4","G:",1,"v5","4.","g",TRUE,"-M2",2,67
4,"8a",1,"M3/4","G:",1,"^6","8","a",FALSE,"+M2",2,69
5,"8b/",1,"M3/4","G:",1,"^7","8","b",FALSE,"+M2",2,71
6,"8cc/",1,"M3/4","G:",1,"^1","8","cc",FALSE,"+m2",2,72
7,"4b/",2,"M3/4","G:",1,"v7","4","b",TRUE,"-m2",2,71
8,"4a}",2,"M3/4","G:",1,"v6","4","a",TRUE,"-M2",2,69
9,"{8.cc/",2,"M3/4","G:",2,"^1","8.","cc",FALSE,"+m3",3,72
10,"16b/",2,"M3/4","G:",2,"v7","16","b",TRUE,"-m2",2,71
11,"4.a",3,"M3/4","G:",2,"v6","4.","a",TRUE,"-M2",2,69
12,"8a",3,"M3/4","G:",2,"6","8","a",FALSE,"P1",1,69
13,"8.b/",3,"M3/4","G:",2,"^7","8.","b",FALSE,"+M2",2,71
14,"16cc#/",3,"M3/4","G:",2,"^1+","16","cc#",FALSE,"+M2",2,73
15,"4dd/",4,"M3/4","G:",2,"^2","4","dd",FALSE,"+m2",2,74
16,"4r}",4,"M3/4","G:",2,NA,"4",NA,FALSE,NA,NA,NA
17,"{8.dd/",4,"M3/4","G:",3,"2","8.","dd",FALSE,"[dd]",NA,74
18,"16ccn/",4,"M3/4","G:",3,"v1","16","cc",TRUE,"-M2",2,72
19,"4.b/",5,"M3/4","G:",3,"v7","4.","b",TRUE,"-m2",2,71
20,"8ffn",5,"M3/4","G:",3,"^4","8","ff",FALSE,"+d5",5,77
21,"8ee",5,"M3/4","G:",3,"v3","8","ee",TRUE,"-m2",2,76
22,"8dd",5,"M3/4","G:",3,"v2","8","dd",TRUE,"-M2",2,74
23,"4dd",6,"M3/4","G:",3,"2","4","dd",FALSE,"P1",1,74
24,"4cc}",6,"M3/4","G:",3,"v1","4","cc",TRUE,"-M2",2,72
25,"{8cc",6,"M3/4","G:",4,"1","8","cc",FALSE,"P1",1,72
26,"8cc",6,"M3/4","G:",4,"1","8","cc",FALSE,"P1",1,72
27,"4.ee",7,"M3/4","G:",4,"^3","4.","ee",FALSE,"+M3",3,76
28,"8dd",7,"M3/4","G:",4,"v2","8","dd",TRUE,"-M2",2,74
29,"8cc/",7,"M3/4","G:",4,"v1","8","cc",TRUE,"-M2",2,72
30,"8b/",7,"M3/4","G:",4,"v7","8","b",TRUE,"-m2",2,71
31,"2a",8,"M3/4","G:",4,"v6","2","a",TRUE,"-M2",2,69
32,"4r}",8,"M3/4","G:",4,NA,"4",NA,FALSE,NA,NA,NA
33,"{8.g",9,"M3/4","G:",5,"v5","8.","g",FALSE,"[g]",NA,67
34,"16f#",9,"M3/4","G:",5,"v4+","16","f#",TRUE,"-m2",2,66
35,"8g",9,"M3/4","G:",5,"^5","8","g",FALSE,"+m2",2,67
36,"8a",9,"M3/4","G:",5,"^6","8","a",FALSE,"+M2",2,69
37,"8b/",9,"M3/4","G:",5,"^7","8","b",FALSE,"+M2",2,71
38,"8cc/",9,"M3/4","G:",5,"^1","8","cc",FALSE,"+m2",2,72
39,"(>4dd/",10,"M3/4","G:",5,"^2","4","dd",FALSE,"+M2",2,74
40,"4gg/)",10,"M3/4","G:",5,"^5","4","gg",FALSE,"+P4",4,79
41,"4ee/}",10,"M3/4","G:",5,"v3","4","ee",TRUE,"-m3",3,76
42,"{8.dd",11,"M3/4","G:",6,"v2","8.","dd",TRUE,"-M2",2,74
43,"16ee",11,"M3/4","G:",6,"^3","16","ee",FALSE,"+M2",2,76
44,"8dd",11,"M3/4","G:",6,"v2","8","dd",TRUE,"-M2",2,74
45,"8cc",11,"M3/4","G:",6,"v1","8","cc",TRUE,"-M2",2,72
46,"8b/",11,"M3/4","G:",6,"v7","8","b",TRUE,"-m2",2,71
47,"8a",11,"M3/4","G:",6,"v6","8","a",TRUE,"-M2",2,69
48,"4g",12,"M3/4","G:",6,"v5","4","g",TRUE,"-M2",2,67
49,"4r}",12,"M3/4","G:",6,NA,"4",NA,FALSE,NA,NA,NA
