"id","summary","measure","metre","key","phrases","degree","duration","note_name","mint_direction","mint","interval","pitch"
1,"{4b-/",1,"M4/4","B-:",1,"^7-","4","b-",TRUE,"[b-]",NA,70
2,"8dd/L",1,"M4/4","B-:",1,"^2","8","dd",FALSE,"+M3",3,74
3,"8ccJ",1,"M4/4","B-:",1,"v1","8","cc",TRUE,"-M2",2,72
4,"4b-/",1,"M4/4","B-:",1,"v7-","4","b-",TRUE,"-M2",2,70
5,"4f",1,"M4/4","B-:",1,"v4","4","f",TRUE,"-P4",4,65
6,"4dd",2,"M4/4","B-:",1,"^2","4","dd",FALSE,"+M6",6,74
7,"(8ffL",2,"M4/4","B-:",1,"^4","8","ff",FALSE,"+m3",3,77
8,"8ee-J)",2,"M4/4","B-:",1,"v3-","8","ee-",TRUE,"-M2",2,75
9,"(8ee-L",2,"M4/4","B-:",1,"3-","8","ee-",FALSE,"P1",1,75
10,"8ddJ)",2,"M4/4","B-:",1,"v2","8","dd",TRUE,"-m2",2,74
11,"4dd}",2,"M4/4","B-:",1,"2","4","dd",FALSE,"P1",1,74
12,"{4.cc",3,"M4/4","B-:",2,"v1","4.","cc",TRUE,"-M2",2,72
13,"8bn",3,"M4/4","B-:",2,"v7","8","b",TRUE,"-m2",2,71
14,"(8cc/L",3,"M4/4","B-:",2,"^1","8","cc",FALSE,"+m2",2,72
15,"8ddJ)",3,"M4/4","B-:",2,"^2","8","dd",FALSE,"+M2",2,74
16,"(8ee-/L",3,"M4/4","B-:",2,"^3-","8","ee-",FALSE,"+m2",2,75
17,"8ccJ)",3,"M4/4","B-:",2,"v1","8","cc",TRUE,"-m3",3,72
18,"4b-/",4,"M4/4","B-:",2,"v7-","4","b-",TRUE,"-M2",2,70
19,"8dd/L",4,"M4/4","B-:",2,"^2","8","dd",FALSE,"+M3",3,74
20,"8ccJ",4,"M4/4","B-:",2,"v1","8","cc",TRUE,"-M2",2,72
21,"4b-/",4,"M4/4","B-:",2,"v7-","4","b-",TRUE,"-M2",2,70
22,"4r}",4,"M4/4","B-:",2,NA,"4",NA,FALSE,NA,NA,NA
23,"{4b-/",5,"M4/4","B-:",3,"7-","4","b-",TRUE,"[b-]",NA,70
24,"8dd/L",5,"M4/4","B-:",3,"^2","8","dd",FALSE,"+M3",3,74
25,"8ccJ",5,"M4/4","B-:",3,"v1","8","cc",TRUE,"-M2",2,72
26,"4b-/",5,"M4/4","B-:",3,"v7-","4","b-",TRUE,"-M2",2,70
27,"4f",5,"M4/4","B-:",3,"v4","4","f",TRUE,"-P4",4,65
28,"4dd",6,"M4/4","B-:",3,"^2","4","dd",FALSE,"+M6",6,74
29,"(8ffL",6,"M4/4","B-:",3,"^4","8","ff",FALSE,"+m3",3,77
30,"8ee-J)",6,"M4/4","B-:",3,"v3-","8","ee-",TRUE,"-M2",2,75
31,"(8ee-L",6,"M4/4","B-:",3,"3-","8","ee-",FALSE,"P1",1,75
32,"8ddJ)",6,"M4/4","B-:",3,"v2","8","dd",TRUE,"-m2",2,74
33,"4dd}",6,"M4/4","B-:",3,"2","4","dd",FALSE,"P1",1,74
34,"{4.cc",7,"M4/4","B-:",4,"v1","4.","cc",TRUE,"-M2",2,72
35,"8bn",7,"M4/4","B-:",4,"v7","8","b",TRUE,"-m2",2,71
36,"(8cc/L",7,"M4/4","B-:",4,"^1","8","cc",FALSE,"+m2",2,72
37,"8ddJ)",7,"M4/4","B-:",4,"^2","8","dd",FALSE,"+M2",2,74
38,"(8ee-/L",7,"M4/4","B-:",4,"^3-","8","ee-",FALSE,"+m2",2,75
39,"8ccJ)",7,"M4/4","B-:",4,"v1","8","cc",TRUE,"-m3",3,72
40,"4b-/",8,"M4/4","B-:",4,"v7-","4","b-",TRUE,"-M2",2,70
41,"8dd/L",8,"M4/4","B-:",4,"^2","8","dd",FALSE,"+M3",3,74
42,"8ccJ",8,"M4/4","B-:",4,"v1","8","cc",TRUE,"-M2",2,72
43,"4b-/",8,"M4/4","B-:",4,"v7-","4","b-",TRUE,"-M2",2,70
44,"4r}",8,"M4/4","B-:",4,NA,"4",NA,FALSE,NA,NA,NA
45,"{4cc/",9,"M4/4","B-:",5,"^1","4","cc",FALSE,"[cc]",NA,72
46,"(8aL",9,"M4/4","B-:",5,"v6","8","a",TRUE,"-m3",3,69
47,"8b-J)",9,"M4/4","B-:",5,"^7-","8","b-",FALSE,"+m2",2,70
48,"4cc/",9,"M4/4","B-:",5,"^1","4","cc",FALSE,"+M2",2,72
49,"(8aL",9,"M4/4","B-:",5,"v6","8","a",TRUE,"-m3",3,69
50,"8b-J)",9,"M4/4","B-:",5,"^7-","8","b-",FALSE,"+m2",2,70
51,"8cc/L",10,"M4/4","B-:",5,"^1","8","cc",FALSE,"+M2",2,72
52,"8ee-J",10,"M4/4","B-:",5,"^3-","8","ee-",FALSE,"+m3",3,75
53,"8dd/L",10,"M4/4","B-:",5,"v2","8","dd",TRUE,"-m2",2,74
54,"8ffJ",10,"M4/4","B-:",5,"^4","8","ff",FALSE,"+m3",3,77
55,"4ff/",10,"M4/4","B-:",5,"4","4","ff",FALSE,"P1",1,77
56,"4ee-/}",10,"M4/4","B-:",5,"v3-","4","ee-",TRUE,"-M2",2,75
57,"{4.dd/",11,"M4/4","B-:",6,"v2","4.","dd",TRUE,"-m2",2,74
58,"8ee-/",11,"M4/4","B-:",6,"^3-","8","ee-",FALSE,"+m2",2,75
59,"4.ff/",11,"M4/4","B-:",6,"^4","4.","ff",FALSE,"+M2",2,77
60,"8dd/",11,"M4/4","B-:",6,"v2","8","dd",TRUE,"-m3",3,74
61,"(>8gg/L",12,"M4/4","B-:",6,"^5","8","gg",FALSE,"+P4",4,79
62,"8ffJ)",12,"M4/4","B-:",6,"v4","8","ff",TRUE,"-M2",2,77
63,"(>8ee-/L",12,"M4/4","B-:",6,"v3-","8","ee-",TRUE,"-M2",2,75
64,"8ddJ)",12,"M4/4","B-:",6,"v2","8","dd",TRUE,"-m2",2,74
65,"(4dd/",12,"M4/4","B-:",6,"2","4","dd",FALSE,"P1",1,74
66,"8cc/)",12,"M4/4","B-:",6,"v1","8","cc",TRUE,"-M2",2,72
67,"8r}",12,"M4/4","B-:",6,NA,"8",NA,FALSE,NA,NA,NA
68,"{4b-/",13,"M4/4","B-:",7,"v7-","4","b-",TRUE,"[b-]",NA,70
69,"8dd/L",13,"M4/4","B-:",7,"^2","8","dd",FALSE,"+M3",3,74
70,"8ccJ",13,"M4/4","B-:",7,"v1","8","cc",TRUE,"-M2",2,72
71,"4b-/",13,"M4/4","B-:",7,"v7-","4","b-",TRUE,"-M2",2,70
72,"4f",13,"M4/4","B-:",7,"v4","4","f",TRUE,"-P4",4,65
73,"4dd",14,"M4/4","B-:",7,"^2","4","dd",FALSE,"+M6",6,74
74,"(8ffL",14,"M4/4","B-:",7,"^4","8","ff",FALSE,"+m3",3,77
75,"8ee-J)",14,"M4/4","B-:",7,"v3-","8","ee-",TRUE,"-M2",2,75
76,"(8ee-L",14,"M4/4","B-:",7,"3-","8","ee-",FALSE,"P1",1,75
77,"8ddJ)",14,"M4/4","B-:",7,"v2","8","dd",TRUE,"-m2",2,74
78,"4dd}",14,"M4/4","B-:",7,"2","4","dd",FALSE,"P1",1,74
79,"{4.cc",15,"M4/4","B-:",8,"v1","4.","cc",TRUE,"-M2",2,72
80,"8bn",15,"M4/4","B-:",8,"v7","8","b",TRUE,"-m2",2,71
81,"(8cc/L",15,"M4/4","B-:",8,"^1","8","cc",FALSE,"+m2",2,72
82,"8ddJ)",15,"M4/4","B-:",8,"^2","8","dd",FALSE,"+M2",2,74
83,"(8ee-/L",15,"M4/4","B-:",8,"^3-","8","ee-",FALSE,"+m2",2,75
84,"8ccJ)",15,"M4/4","B-:",8,"v1","8","cc",TRUE,"-m3",3,72
85,"4b-/",16,"M4/4","B-:",8,"v7-","4","b-",TRUE,"-M2",2,70
86,"8dd/L",16,"M4/4","B-:",8,"^2","8","dd",FALSE,"+M3",3,74
87,"8ccJ",16,"M4/4","B-:",8,"v1","8","cc",TRUE,"-M2",2,72
88,"4b-/",16,"M4/4","B-:",8,"v7-","4","b-",TRUE,"-M2",2,70
89,"4r}",16,"M4/4","B-:",8,NA,"4",NA,FALSE,NA,NA,NA
