"id","summary","measure","metre","key","phrases","degree","duration","note_name","mint_direction","mint","interval","pitch"
1,"{8e",0,"M6/8","C:",1,"^3","8","e",FALSE,"[e]",NA,64
2,"4g",1,"M6/8","C:",1,"^5","4","g",FALSE,"+m3",3,67
3,"8d",1,"M6/8","C:",1,"v2","8","d",TRUE,"-P4",4,62
4,"4e",1,"M6/8","C:",1,"^3","4","e",FALSE,"+M2",2,64
5,"8cc/",1,"M6/8","C:",1,"^1","8","cc",FALSE,"+m6",6,72
6,"4ee",2,"M6/8","C:",1,"^3","4","ee",FALSE,"+M3",3,76
7,"8b/",2,"M6/8","C:",1,"v7","8","b",TRUE,"-P4",4,71
8,"4cc/}",2,"M6/8","C:",1,"^1","4","cc",FALSE,"+m2",2,72
9,"{8e",2,"M6/8","C:",2,"v3","8","e",TRUE,"-m6",6,64
10,"4g",3,"M6/8","C:",2,"^5","4","g",FALSE,"+m3",3,67
11,"8d",3,"M6/8","C:",2,"v2","8","d",TRUE,"-P4",4,62
12,"4g",3,"M6/8","C:",2,"^5","4","g",FALSE,"+P4",4,67
13,"8d",3,"M6/8","C:",2,"v2","8","d",TRUE,"-P4",4,62
14,"[4.e",4,"M6/8","C:",2,"^3","4.","e",FALSE,"+M2",2,64
15,"8e]",4,"M6/8","C:",2,"3","8","e",FALSE,"P1",1,64
16,"8r}",4,"M6/8","C:",2,NA,"8",NA,FALSE,NA,NA,NA
17,"{8e",4,"M6/8","C:",3,"3","8","e",FALSE,"[e]",NA,64
18,"4g",5,"M6/8","C:",3,"^5","4","g",FALSE,"+m3",3,67
19,"8d",5,"M6/8","C:",3,"v2","8","d",TRUE,"-P4",4,62
20,"4e",5,"M6/8","C:",3,"^3","4","e",FALSE,"+M2",2,64
21,"8cc/",5,"M6/8","C:",3,"^1","8","cc",FALSE,"+m6",6,72
22,"4ee",6,"M6/8","C:",3,"^3","4","ee",FALSE,"+M3",3,76
23,"8b/",6,"M6/8","C:",3,"v7","8","b",TRUE,"-P4",4,71
24,"4cc/}",6,"M6/8","C:",3,"^1","4","cc",FALSE,"+m2",2,72
25,"{8e",6,"M6/8","C:",4,"v3","8","e",TRUE,"-m6",6,64
26,"4g",7,"M6/8","C:",4,"^5","4","g",FALSE,"+m3",3,67
27,"8d",7,"M6/8","C:",4,"v2","8","d",TRUE,"-P4",4,62
28,"4g",7,"M6/8","C:",4,"^5","4","g",FALSE,"+P4",4,67
29,"8d",7,"M6/8","C:",4,"v2","8","d",TRUE,"-P4",4,62
30,"[4.c",8,"M6/8","C:",4,"v1","4.","c",TRUE,"-M2",2,60
31,"8c]",8,"M6/8","C:",4,"1","8","c",FALSE,"P1",1,60
32,"8r}",8,"M6/8","C:",4,NA,"8",NA,FALSE,NA,NA,NA
33,"{16.cL",8,"M6/8","C:",5,"1","16.","c",FALSE,"[c]",NA,60
34,"32dJ",8,"M6/8","C:",5,"^2","32","d",FALSE,"+M2",2,62
35,"4e",9,"M6/8","C:",5,"^3","4","e",FALSE,"+M2",2,64
36,"8f",9,"M6/8","C:",5,"^4","8","f",FALSE,"+m2",2,65
37,"4e",9,"M6/8","C:",5,"v3","4","e",TRUE,"-m2",2,64
38,"8g#",9,"M6/8","C:",5,"^5+","8","g#",FALSE,"+M3",3,68
39,"4a",10,"M6/8","C:",5,"^6","4","a",FALSE,"+m2",2,69
40,"8b/",10,"M6/8","C:",5,"^7","8","b",FALSE,"+M2",2,71
41,"4a}",10,"M6/8","C:",5,"v6","4","a",TRUE,"-M2",2,69
42,"{8cc",10,"M6/8","C:",6,"^1","8","cc",FALSE,"+m3",3,72
43,"(8ee/L",11,"M6/8","C:",6,"^3","8","ee",FALSE,"+M3",3,76
44,"8bJ)",11,"M6/8","C:",6,"v7","8","b",TRUE,"-P4",4,71
45,"8g",11,"M6/8","C:",6,"v5","8","g",TRUE,"-M3",3,67
46,"(8bL",11,"M6/8","C:",6,"^7","8","b",FALSE,"+M3",3,71
47,"8f#J)",11,"M6/8","C:",6,"v4+","8","f#",TRUE,"-P4",4,66
48,"8g",11,"M6/8","C:",6,"^5","8","g",FALSE,"+m2",2,67
49,"8e",12,"M6/8","C:",6,"v3","8","e",TRUE,"-m3",3,64
50,"8r",12,"M6/8","C:",6,NA,"8",NA,FALSE,NA,NA,NA
51,"8r",12,"M6/8","C:",6,NA,"8",NA,FALSE,NA,NA,NA
52,"4r}",12,"M6/8","C:",6,NA,"4",NA,FALSE,NA,NA,NA
53,"{8g",12,"M6/8","C:",7,"^5","8","g",FALSE,"[g]",NA,67
54,"4g",13,"M6/8","C:",7,"5","4","g",FALSE,"P1",1,67
55,"8d",13,"M6/8","C:",7,"v2","8","d",TRUE,"-P4",4,62
56,"4e",13,"M6/8","C:",7,"^3","4","e",FALSE,"+M2",2,64
57,"8cc/",13,"M6/8","C:",7,"^1","8","cc",FALSE,"+m6",6,72
