"id","summary","measure","metre","key","phrases","degree","duration","note_name","mint_direction","mint","interval","pitch"
1,"{8e",1,"M3/8","A:",1,"^3","8","e",FALSE,"[e]",NA,64
2,"8a",1,"M3/8","A:",1,"^6","8","a",FALSE,"+P4",4,69
3,"8a",1,"M3/8","A:",1,"6","8","a",FALSE,"P1",1,69
4,"8.g#",2,"M3/8","A:",1,"v5+","8.","g#",TRUE,"-m2",2,68
5,"16f#",2,"M3/8","A:",1,"v4+","16","f#",TRUE,"-M2",2,66
6,"8e",2,"M3/8","A:",1,"v3","8","e",TRUE,"-M2",2,64
7,"8dd/",3,"M3/8","A:",1,"^2","8","dd",FALSE,"+m7",7,74
8,"8b/",3,"M3/8","A:",1,"v7","8","b",TRUE,"-m3",3,71
9,"8g#",3,"M3/8","A:",1,"v5+","8","g#",TRUE,"-m3",3,68
10,"8b/",4,"M3/8","A:",1,"^7","8","b",FALSE,"+m3",3,71
11,"8a",4,"M3/8","A:",1,"v6","8","a",TRUE,"-M2",2,69
12,"8r}",4,"M3/8","A:",1,NA,"8",NA,FALSE,NA,NA,NA
13,"{8e",5,"M3/8","A:",2,"v3","8","e",FALSE,"[e]",NA,64
14,"8a",5,"M3/8","A:",2,"^6","8","a",FALSE,"+P4",4,69
15,"8a",5,"M3/8","A:",2,"6","8","a",FALSE,"P1",1,69
16,"8.g#",6,"M3/8","A:",2,"v5+","8.","g#",TRUE,"-m2",2,68
17,"16f#",6,"M3/8","A:",2,"v4+","16","f#",TRUE,"-M2",2,66
18,"8e",6,"M3/8","A:",2,"v3","8","e",TRUE,"-M2",2,64
19,"8dd/",7,"M3/8","A:",2,"^2","8","dd",FALSE,"+m7",7,74
20,"8b/",7,"M3/8","A:",2,"v7","8","b",TRUE,"-m3",3,71
21,"8g#",7,"M3/8","A:",2,"v5+","8","g#",TRUE,"-m3",3,68
22,"4a",8,"M3/8","A:",2,"^6","4","a",FALSE,"+m2",2,69
23,"8r}",8,"M3/8","A:",2,NA,"8",NA,FALSE,NA,NA,NA
24,"{8.b/",9,"M3/8","A:",3,"^7","8.","b",FALSE,"[b]",NA,71
25,"16cc#/",9,"M3/8","A:",3,"^1+","16","cc#",FALSE,"+M2",2,73
26,"8b/",9,"M3/8","A:",3,"v7","8","b",TRUE,"-M2",2,71
27,"8.b/",10,"M3/8","A:",3,"7","8.","b",FALSE,"P1",1,71
28,"16cc#/",10,"M3/8","A:",3,"^1+","16","cc#",FALSE,"+M2",2,73
29,"8b/",10,"M3/8","A:",3,"v7","8","b",TRUE,"-M2",2,71
30,"8.b/",11,"M3/8","A:",3,"7","8.","b",FALSE,"P1",1,71
31,"16cc#/",11,"M3/8","A:",3,"^1+","16","cc#",FALSE,"+M2",2,73
32,"8b/",11,"M3/8","A:",3,"v7","8","b",TRUE,"-M2",2,71
33,"8.b/",12,"M3/8","A:",3,"7","8.","b",FALSE,"P1",1,71
34,"16cc#/",12,"M3/8","A:",3,"^1+","16","cc#",FALSE,"+M2",2,73
35,"8b/}",12,"M3/8","A:",3,"v7","8","b",TRUE,"-M2",2,71
36,"{8a",13,"M3/8","A:",4,"v6","8","a",TRUE,"-M2",2,69
37,"8g#",13,"M3/8","A:",4,"v5+","8","g#",TRUE,"-m2",2,68
38,"8f#",13,"M3/8","A:",4,"v4+","8","f#",TRUE,"-M2",2,66
39,"8e",14,"M3/8","A:",4,"v3","8","e",TRUE,"-M2",2,64
40,"4ee^",14,"M3/8","A:",4,"^3","4","ee",FALSE,"+P8",8,76
41,"8dd/",15,"M3/8","A:",4,"v2","8","dd",TRUE,"-M2",2,74
42,"8b/",15,"M3/8","A:",4,"v7","8","b",TRUE,"-m3",3,71
43,"8g#",15,"M3/8","A:",4,"v5+","8","g#",TRUE,"-m3",3,68
44,"4a",16,"M3/8","A:",4,"^6","4","a",FALSE,"+m2",2,69
45,"8r}",16,"M3/8","A:",4,NA,"8",NA,FALSE,NA,NA,NA
