"id","summary","measure","metre","key","phrases","degree","duration","note_name","mint_direction","mint","interval","pitch"
1,"{8d",0,"M3/4","G:",1,"^2","8","d",FALSE,"[d]",NA,62
2,"8.dd",1,"M3/4","G:",1,"^2","8.","dd",FALSE,"+P8",8,74
3,"16cc",1,"M3/4","G:",1,"v1","16","cc",TRUE,"-M2",2,72
4,"8b",1,"M3/4","G:",1,"v7","8","b",TRUE,"-m2",2,71
5,"8a",1,"M3/4","G:",1,"v6","8","a",TRUE,"-M2",2,69
6,"8g",1,"M3/4","G:",1,"v5","8","g",TRUE,"-M2",2,67
7,"8b/",1,"M3/4","G:",1,"^7","8","b",FALSE,"+M3",3,71
8,"4a",2,"M3/4","G:",1,"v6","4","a",TRUE,"-M2",2,69
9,"4r",2,"M3/4","G:",1,NA,"4",NA,FALSE,NA,NA,NA
10,"8r}",2,"M3/4","G:",1,NA,"8",NA,FALSE,NA,NA,NA
11,"{8d",2,"M3/4","G:",2,"v2","8","d",FALSE,"[d]",NA,62
12,"4.cc",3,"M3/4","G:",2,"^1","4.","cc",FALSE,"+m7",7,72
13,"8b/",3,"M3/4","G:",2,"v7","8","b",TRUE,"-m2",2,71
14,"8a",3,"M3/4","G:",2,"v6","8","a",TRUE,"-M2",2,69
15,"8dd",3,"M3/4","G:",2,"^2","8","dd",FALSE,"+P4",4,74
16,"4b",4,"M3/4","G:",2,"v7","4","b",TRUE,"-m3",3,71
17,"4r",4,"M3/4","G:",2,NA,"4",NA,FALSE,NA,NA,NA
18,"8r}",4,"M3/4","G:",2,NA,"8",NA,FALSE,NA,NA,NA
19,"{8b",4,"M3/4","G:",3,"7","8","b",FALSE,"[b]",NA,71
20,"8.b",5,"M3/4","G:",3,"7","8.","b",FALSE,"P1",1,71
21,"16a",5,"M3/4","G:",3,"v6","16","a",TRUE,"-M2",2,69
22,"8a",5,"M3/4","G:",3,"6","8","a",FALSE,"P1",1,69
23,"8a",5,"M3/4","G:",3,"6","8","a",FALSE,"P1",1,69
24,"8b/",5,"M3/4","G:",3,"^7","8","b",FALSE,"+M2",2,71
25,"8cc#",5,"M3/4","G:",3,"^1+","8","cc#",FALSE,"+M2",2,73
26,"4dd",6,"M3/4","G:",3,"^2","4","dd",FALSE,"+m2",2,74
27,"8r}",6,"M3/4","G:",3,NA,"8",NA,FALSE,NA,NA,NA
28,"{8dd",6,"M3/4","G:",4,"2","8","dd",FALSE,"[dd]",NA,74
29,"8cc#",6,"M3/4","G:",4,"v1+","8","cc#",TRUE,"-m2",2,73
