"id","summary","measure","metre","key","phrases","degree","duration","note_name","mint_direction","mint","interval","pitch"
1,"{8a",1,"M2/4","A:",1,"^6","8","a",FALSE,"[a]",NA,69
2,"8e",1,"M2/4","A:",1,"v3","8","e",TRUE,"-P4",4,64
3,"8e",1,"M2/4","A:",1,"3","8","e",FALSE,"P1",1,64
4,"16dL",1,"M2/4","A:",1,"v2","16","d",TRUE,"-M2",2,62
5,"16c#J",1,"M2/4","A:",1,"v1+","16","c#",TRUE,"-m2",2,61
6,"8f#",2,"M2/4","A:",1,"^4+","8","f#",FALSE,"+P4",4,66
7,"8f#",2,"M2/4","A:",1,"4+","8","f#",FALSE,"P1",1,66
8,"8f#",2,"M2/4","A:",1,"4+","8","f#",FALSE,"P1",1,66
9,"8r}",2,"M2/4","A:",1,NA,"8",NA,FALSE,NA,NA,NA
10,"{8.g#",3,"M2/4","A:",2,"^5+","8.","g#",FALSE,"[g#]",NA,68
11,"16a",3,"M2/4","A:",2,"^6","16","a",FALSE,"+m2",2,69
12,"16b/L",3,"M2/4","A:",2,"^7","16","b",FALSE,"+M2",2,71
13,"16cc#J",3,"M2/4","A:",2,"^1+","16","cc#",FALSE,"+M2",2,73
14,"16dd/L",3,"M2/4","A:",2,"^2","16","dd",FALSE,"+m2",2,74
15,"16bJ",3,"M2/4","A:",2,"v7","16","b",TRUE,"-m3",3,71
16,"(8.a/L",4,"M2/4","A:",2,"v6","8.","a",TRUE,"-M2",2,69
17,"16cc#J)",4,"M2/4","A:",2,"^1+","16","cc#",FALSE,"+M3",3,73
18,"8a",4,"M2/4","A:",2,"v6","8","a",TRUE,"-M3",3,69
19,"8r}",4,"M2/4","A:",2,NA,"8",NA,FALSE,NA,NA,NA
20,"{8a",5,"M2/4","A:",3,"6","8","a",FALSE,"[a]",NA,69
21,"8e",5,"M2/4","A:",3,"v3","8","e",TRUE,"-P4",4,64
22,"8e",5,"M2/4","A:",3,"3","8","e",FALSE,"P1",1,64
23,"16dL",5,"M2/4","A:",3,"v2","16","d",TRUE,"-M2",2,62
24,"16c#J",5,"M2/4","A:",3,"v1+","16","c#",TRUE,"-m2",2,61
25,"8f#",6,"M2/4","A:",3,"^4+","8","f#",FALSE,"+P4",4,66
26,"8f#",6,"M2/4","A:",3,"4+","8","f#",FALSE,"P1",1,66
27,"8f#",6,"M2/4","A:",3,"4+","8","f#",FALSE,"P1",1,66
28,"8r}",6,"M2/4","A:",3,NA,"8",NA,FALSE,NA,NA,NA
29,"{8.g#",7,"M2/4","A:",4,"^5+","8.","g#",FALSE,"[g#]",NA,68
30,"16a",7,"M2/4","A:",4,"^6","16","a",FALSE,"+m2",2,69
31,"16b/L",7,"M2/4","A:",4,"^7","16","b",FALSE,"+M2",2,71
32,"16cc#J",7,"M2/4","A:",4,"^1+","16","cc#",FALSE,"+M2",2,73
33,"16dd/L",7,"M2/4","A:",4,"^2","16","dd",FALSE,"+m2",2,74
34,"16bJ",7,"M2/4","A:",4,"v7","16","b",TRUE,"-m3",3,71
35,"(8.a/L",8,"M2/4","A:",4,"v6","8.","a",TRUE,"-M2",2,69
36,"16cc#J)",8,"M2/4","A:",4,"^1+","16","cc#",FALSE,"+M3",3,73
37,"8a",8,"M2/4","A:",4,"v6","8","a",TRUE,"-M3",3,69
38,"8r}",8,"M2/4","A:",4,NA,"8",NA,FALSE,NA,NA,NA
39,"{8cc#/",9,"M2/4","A:",5,"^1+","8","cc#",FALSE,"[cc#]",NA,73
40,"16bL",9,"M2/4","A:",5,"v7","16","b",TRUE,"-M2",2,71
41,"16aJ",9,"M2/4","A:",5,"v6","16","a",TRUE,"-M2",2,69
42,"8b/",9,"M2/4","A:",5,"^7","8","b",FALSE,"+M2",2,71
43,"8ee/",9,"M2/4","A:",5,"^3","8","ee",FALSE,"+P4",4,76
