"id","summary","measure","metre","key","phrases","degree","duration","note_name","mint_direction","mint","interval","pitch"
1,"{8.cc",1,"M3/4","F:",1,"^1","8.","cc",FALSE,"[cc]",NA,72
2,"16bn",1,"M3/4","F:",1,"v7","16","b",TRUE,"-m2",2,71
3,"4.dd",1,"M3/4","F:",1,"^2","4.","dd",FALSE,"+m3",3,74
4,"8cc",1,"M3/4","F:",1,"v1","8","cc",TRUE,"-M2",2,72
5,"8cc",2,"M3/4","F:",1,"1","8","cc",FALSE,"P1",1,72
6,"8e",2,"M3/4","F:",1,"v3","8","e",TRUE,"-m6",6,64
7,"4g",2,"M3/4","F:",1,"^5","4","g",FALSE,"+m3",3,67
8,"4r}",2,"M3/4","F:",1,NA,"4",NA,FALSE,NA,NA,NA
9,"{4.ee",3,"M3/4","F:",2,"^3","4.","ee",FALSE,"[ee]",NA,76
10,"8dd",3,"M3/4","F:",2,"v2","8","dd",TRUE,"-M2",2,74
11,"8cc",3,"M3/4","F:",2,"v1","8","cc",TRUE,"-M2",2,72
12,"8b-",3,"M3/4","F:",2,"v7-","8","b-",TRUE,"-M2",2,70
13,"8.a",4,"M3/4","F:",2,"v6","8.","a",TRUE,"-m2",2,69
14,"16b-",4,"M3/4","F:",2,"^7-","16","b-",FALSE,"+m2",2,70
15,"4cc",4,"M3/4","F:",2,"^1","4","cc",FALSE,"+M2",2,72
16,"4r}",4,"M3/4","F:",2,NA,"4",NA,FALSE,NA,NA,NA
17,"{8ff",5,"M3/4","F:",3,"^4","8","ff",FALSE,"[ff]",NA,77
18,"8ee",5,"M3/4","F:",3,"v3","8","ee",TRUE,"-m2",2,76
19,"8dd",5,"M3/4","F:",3,"v2","8","dd",TRUE,"-M2",2,74
20,"8cc",5,"M3/4","F:",3,"v1","8","cc",TRUE,"-M2",2,72
21,"8.b-",5,"M3/4","F:",3,"v7-","8.","b-",TRUE,"-M2",2,70
22,"16a",5,"M3/4","F:",3,"v6","16","a",TRUE,"-m2",2,69
23,"8g",6,"M3/4","F:",3,"v5","8","g",TRUE,"-M2",2,67
24,"8r}",6,"M3/4","F:",3,NA,"8",NA,FALSE,NA,NA,NA
25,"{[2dd",6,"M3/4","F:",4,"^2","2","dd",FALSE,"[dd]",NA,74
26,"8dd]",7,"M3/4","F:",4,"2","8","dd",FALSE,"P1",1,74
27,"8cc",7,"M3/4","F:",4,"v1","8","cc",TRUE,"-M2",2,72
28,"8b-",7,"M3/4","F:",4,"v7-","8","b-",TRUE,"-M2",2,70
29,"8g",7,"M3/4","F:",4,"v5","8","g",TRUE,"-m3",3,67
30,"8d",7,"M3/4","F:",4,"v2","8","d",TRUE,"-P4",4,62
31,"8e",7,"M3/4","F:",4,"^3","8","e",FALSE,"+M2",2,64
32,"4f",8,"M3/4","F:",4,"^4","4","f",FALSE,"+m2",2,65
33,"4r}",8,"M3/4","F:",4,NA,"4",NA,FALSE,NA,NA,NA
34,"{8.a",8,"M3/4","F:",5,"^6","8.","a",FALSE,"[a]",NA,69
35,"16b-",8,"M3/4","F:",5,"^7-","16","b-",FALSE,"+m2",2,70
36,"4.cc",9,"M3/4","F:",5,"^1","4.","cc",FALSE,"+M2",2,72
37,"8a",9,"M3/4","F:",5,"v6","8","a",TRUE,"-m3",3,69
38,"8dd",9,"M3/4","F:",5,"^2","8","dd",FALSE,"+P4",4,74
39,"8cc",9,"M3/4","F:",5,"v1","8","cc",TRUE,"-M2",2,72
40,"4cc",10,"M3/4","F:",5,"1","4","cc",FALSE,"P1",1,72
41,"4g}",10,"M3/4","F:",5,"v5","4","g",TRUE,"-P4",4,67
42,"{8.g",10,"M3/4","F:",6,"5","8.","g",FALSE,"P1",1,67
43,"16a",10,"M3/4","F:",6,"^6","16","a",FALSE,"+M2",2,69
44,"8b-",11,"M3/4","F:",6,"^7-","8","b-",FALSE,"+m2",2,70
45,"8g",11,"M3/4","F:",6,"v5","8","g",TRUE,"-m3",3,67
46,"4.ee",11,"M3/4","F:",6,"^3","4.","ee",FALSE,"+M6",6,76
47,"8dd",11,"M3/4","F:",6,"v2","8","dd",TRUE,"-M2",2,74
48,"2cc",12,"M3/4","F:",6,"v1","2","cc",TRUE,"-M2",2,72
49,"4r}",12,"M3/4","F:",6,NA,"4",NA,FALSE,NA,NA,NA
50,"{8.a",13,"M3/4","F:",7,"v6","8.","a",FALSE,"[a]",NA,69
51,"16cc",13,"M3/4","F:",7,"^1","16","cc",FALSE,"+m3",3,72
52,"4.ff",13,"M3/4","F:",7,"^4","4.","ff",FALSE,"+P4",4,77
53,"8ff",13,"M3/4","F:",7,"4","8","ff",FALSE,"P1",1,77
54,"8.ff",14,"M3/4","F:",7,"4","8.","ff",FALSE,"P1",1,77
55,"16g",14,"M3/4","F:",7,"v5","16","g",TRUE,"-m7",7,67
56,"2g}",14,"M3/4","F:",7,"5","2","g",FALSE,"P1",1,67
57,"{8cc",15,"M3/4","F:",8,"^1","8","cc",FALSE,"+P4",4,72
58,"8cc#",15,"M3/4","F:",8,"1+","8","cc#",FALSE,"+A1",1,73
59,"8ee",15,"M3/4","F:",8,"^3","8","ee",FALSE,"+m3",3,76
60,"8dd",15,"M3/4","F:",8,"v2","8","dd",TRUE,"-M2",2,74
61,"8b-",15,"M3/4","F:",8,"v7-","8","b-",TRUE,"-M3",3,70
62,"8g",15,"M3/4","F:",8,"v5","8","g",TRUE,"-m3",3,67
63,"4f",16,"M3/4","F:",8,"v4","4","f",TRUE,"-M2",2,65
64,"4r}",16,"M3/4","F:",8,NA,"4",NA,FALSE,NA,NA,NA
65,"{8e",16,"M3/4","F:",9,"v3","8","e",FALSE,"[e]",NA,64
66,"8g",16,"M3/4","F:",9,"^5","8","g",FALSE,"+m3",3,67
67,"8cc",17,"M3/4","F:",9,"^1","8","cc",FALSE,"+P4",4,72
68,"8bn",17,"M3/4","F:",9,"v7","8","b",TRUE,"-m2",2,71
69,"8dd",17,"M3/4","F:",9,"^2","8","dd",FALSE,"+m3",3,74
70,"8cc",17,"M3/4","F:",9,"v1","8","cc",TRUE,"-M2",2,72
71,"4g}",17,"M3/4","F:",9,"v5","4","g",TRUE,"-P4",4,67
72,"{8e",18,"M3/4","F:",10,"v3","8","e",TRUE,"-m3",3,64
73,"8f",18,"M3/4","F:",10,"^4","8","f",FALSE,"+m2",2,65
74,"8g",18,"M3/4","F:",10,"^5","8","g",FALSE,"+M2",2,67
75,"8a",18,"M3/4","F:",10,"^6","8","a",FALSE,"+M2",2,69
76,"8b-",18,"M3/4","F:",10,"^7-","8","b-",FALSE,"+m2",2,70
77,"8cc",18,"M3/4","F:",10,"^1","8","cc",FALSE,"+M2",2,72
78,"4dd}",19,"M3/4","F:",10,"^2","4","dd",FALSE,"+M2",2,74
