"id","summary","measure","metre","key","phrases","degree","duration","note_name","mint_direction","mint","interval","pitch"
1,"{16gL",1,"M3/8","C:",1,"^5","16","g",FALSE,"[g]",NA,67
2,"16aJ",1,"M3/8","C:",1,"^6","16","a",FALSE,"+M2",2,69
3,"16bL",1,"M3/8","C:",1,"^7","16","b",FALSE,"+M2",2,71
4,"16ccJ",1,"M3/8","C:",1,"^1","16","cc",FALSE,"+m2",2,72
5,"16ddL",1,"M3/8","C:",1,"^2","16","dd",FALSE,"+M2",2,74
6,"16eeJ",1,"M3/8","C:",1,"^3","16","ee",FALSE,"+M2",2,76
7,"8ff",2,"M3/8","C:",1,"^4","8","ff",FALSE,"+m2",2,77
8,"8dd",2,"M3/8","C:",1,"v2","8","dd",TRUE,"-m3",3,74
9,"8b}",2,"M3/8","C:",1,"v7","8","b",TRUE,"-m3",3,71
10,"{8g",3,"M3/8","C:",2,"v5","8","g",TRUE,"-M3",3,67
11,"8a",3,"M3/8","C:",2,"^6","8","a",FALSE,"+M2",2,69
12,"8g",3,"M3/8","C:",2,"v5","8","g",TRUE,"-M2",2,67
13,"4.ee}",4,"M3/8","C:",2,"^3","4.","ee",FALSE,"+M6",6,76
14,"{16aL",5,"M3/8","C:",3,"v6","16","a",TRUE,"-P5",5,69
15,"16bJ",5,"M3/8","C:",3,"^7","16","b",FALSE,"+M2",2,71
16,"16cc#L",5,"M3/8","C:",3,"^1+","16","cc#",FALSE,"+M2",2,73
17,"16ddJ",5,"M3/8","C:",3,"^2","16","dd",FALSE,"+m2",2,74
18,"16eeL",5,"M3/8","C:",3,"^3","16","ee",FALSE,"+M2",2,76
19,"16ffJ",5,"M3/8","C:",3,"^4","16","ff",FALSE,"+m2",2,77
20,"8gg",6,"M3/8","C:",3,"^5","8","gg",FALSE,"+M2",2,79
21,"8ee",6,"M3/8","C:",3,"v3","8","ee",TRUE,"-m3",3,76
22,"8cc#}",6,"M3/8","C:",3,"v1+","8","cc#",TRUE,"-m3",3,73
23,"{8a",7,"M3/8","C:",4,"v6","8","a",TRUE,"-M3",3,69
24,"8b-/",7,"M3/8","C:",4,"^7-","8","b-",FALSE,"+m2",2,70
25,"8a",7,"M3/8","C:",4,"v6","8","a",TRUE,"-m2",2,69
26,"4.ff}",8,"M3/8","C:",4,"^4","4.","ff",FALSE,"+m6",6,77
27,"{8.ee",9,"M3/8","C:",5,"v3","8.","ee",TRUE,"-m2",2,76
28,"16ff",9,"M3/8","C:",5,"^4","16","ff",FALSE,"+m2",2,77
29,"8ee",9,"M3/8","C:",5,"v3","8","ee",TRUE,"-m2",2,76
30,"8dd",10,"M3/8","C:",5,"v2","8","dd",TRUE,"-M2",2,74
31,"8a",10,"M3/8","C:",5,"v6","8","a",TRUE,"-P4",4,69
32,"8a}",10,"M3/8","C:",5,"6","8","a",FALSE,"P1",1,69
33,"{8.ee",11,"M3/8","C:",6,"^3","8.","ee",FALSE,"+P5",5,76
34,"16ff",11,"M3/8","C:",6,"^4","16","ff",FALSE,"+m2",2,77
35,"8ee",11,"M3/8","C:",6,"v3","8","ee",TRUE,"-m2",2,76
36,"4.dd}",12,"M3/8","C:",6,"v2","4.","dd",TRUE,"-M2",2,74
37,"{8cc",13,"M3/8","C:",7,"v1","8","cc",TRUE,"-M2",2,72
38,"8b/",13,"M3/8","C:",7,"v7","8","b",TRUE,"-m2",2,71
39,"8a",13,"M3/8","C:",7,"v6","8","a",TRUE,"-M2",2,69
40,"8g",14,"M3/8","C:",7,"v5","8","g",TRUE,"-M2",2,67
41,"8cc",14,"M3/8","C:",7,"^1","8","cc",FALSE,"+P4",4,72
42,"8ee}",14,"M3/8","C:",7,"^3","8","ee",FALSE,"+M3",3,76
43,"{8ff",15,"M3/8","C:",8,"^4","8","ff",FALSE,"+m2",2,77
44,"8a",15,"M3/8","C:",8,"v6","8","a",TRUE,"-m6",6,69
45,"8b",15,"M3/8","C:",8,"^7","8","b",FALSE,"+M2",2,71
46,"4.cc}",16,"M3/8","C:",8,"^1","4.","cc",FALSE,"+m2",2,72
