"id","summary","measure","metre","key","phrases","degree","duration","note_name","mint_direction","mint","interval","pitch"
1,"{4f",1,"M4/4","F:",1,"^4","4","f",FALSE,"[f]",NA,65
2,"4a",1,"M4/4","F:",1,"^6","4","a",FALSE,"+M3",3,69
3,"4.cc",1,"M4/4","F:",1,"^1","4.","cc",FALSE,"+m3",3,72
4,"8a",1,"M4/4","F:",1,"v6","8","a",TRUE,"-m3",3,69
5,"(8gL",2,"M4/4","F:",1,"v5","8","g",TRUE,"-M2",2,67
6,"8a",2,"M4/4","F:",1,"^6","8","a",FALSE,"+M2",2,69
7,"8b-J)",2,"M4/4","F:",1,"^7-","8","b-",FALSE,"+m2",2,70
8,"8cc",2,"M4/4","F:",1,"^1","8","cc",FALSE,"+M2",2,72
9,"(4b-/",2,"M4/4","F:",1,"v7-","4","b-",TRUE,"-M2",2,70
10,"8a)",2,"M4/4","F:",1,"v6","8","a",TRUE,"-m2",2,69
11,"8r}",2,"M4/4","F:",1,NA,"8",NA,FALSE,NA,NA,NA
12,"{4.cc",3,"M4/4","F:",2,"^1","4.","cc",FALSE,"[cc]",NA,72
13,"8a",3,"M4/4","F:",2,"v6","8","a",TRUE,"-m3",3,69
14,"(8dd/L",3,"M4/4","F:",2,"^2","8","dd",FALSE,"+P4",4,74
15,"8ccJ)",3,"M4/4","F:",2,"v1","8","cc",TRUE,"-M2",2,72
16,"(8b-L",3,"M4/4","F:",2,"v7-","8","b-",TRUE,"-M2",2,70
17,"8aJ)",3,"M4/4","F:",2,"v6","8","a",TRUE,"-m2",2,69
18,"2a",4,"M4/4","F:",2,"6","2","a",FALSE,"P1",1,69
19,"4g",4,"M4/4","F:",2,"v5","4","g",TRUE,"-M2",2,67
20,"4r}",4,"M4/4","F:",2,NA,"4",NA,FALSE,NA,NA,NA
21,"{4f",5,"M4/4","F:",3,"v4","4","f",FALSE,"[f]",NA,65
22,"4a",5,"M4/4","F:",3,"^6","4","a",FALSE,"+M3",3,69
23,"4.cc",5,"M4/4","F:",3,"^1","4.","cc",FALSE,"+m3",3,72
24,"8a",5,"M4/4","F:",3,"v6","8","a",TRUE,"-m3",3,69
25,"(8gL",6,"M4/4","F:",3,"v5","8","g",TRUE,"-M2",2,67
26,"8a",6,"M4/4","F:",3,"^6","8","a",FALSE,"+M2",2,69
27,"8b-J)",6,"M4/4","F:",3,"^7-","8","b-",FALSE,"+m2",2,70
28,"8cc",6,"M4/4","F:",3,"^1","8","cc",FALSE,"+M2",2,72
29,"(4b-/",6,"M4/4","F:",3,"v7-","4","b-",TRUE,"-M2",2,70
30,"8a)",6,"M4/4","F:",3,"v6","8","a",TRUE,"-m2",2,69
31,"8r}",6,"M4/4","F:",3,NA,"8",NA,FALSE,NA,NA,NA
32,"{4.cc",7,"M4/4","F:",4,"^1","4.","cc",FALSE,"[cc]",NA,72
33,"8a",7,"M4/4","F:",4,"v6","8","a",TRUE,"-m3",3,69
34,"(8dd/L",7,"M4/4","F:",4,"^2","8","dd",FALSE,"+P4",4,74
35,"8ccJ)",7,"M4/4","F:",4,"v1","8","cc",TRUE,"-M2",2,72
36,"(8b-L",7,"M4/4","F:",4,"v7-","8","b-",TRUE,"-M2",2,70
37,"8aJ)",7,"M4/4","F:",4,"v6","8","a",TRUE,"-m2",2,69
38,"2a",8,"M4/4","F:",4,"6","2","a",FALSE,"P1",1,69
39,"4g",8,"M4/4","F:",4,"v5","4","g",TRUE,"-M2",2,67
40,"4r}",8,"M4/4","F:",4,NA,"4",NA,FALSE,NA,NA,NA
41,"{4.g",9,"M4/4","F:",5,"5","4.","g",FALSE,"[g]",NA,67
42,"8b-/",9,"M4/4","F:",5,"^7-","8","b-",FALSE,"+m3",3,70
43,"4.a",9,"M4/4","F:",5,"v6","4.","a",TRUE,"-m2",2,69
44,"8cc/",9,"M4/4","F:",5,"^1","8","cc",FALSE,"+m3",3,72
45,"4.g",10,"M4/4","F:",5,"v5","4.","g",TRUE,"-P4",4,67
46,"8b-/",10,"M4/4","F:",5,"^7-","8","b-",FALSE,"+m3",3,70
47,"(4b-/",10,"M4/4","F:",5,"7-","4","b-",FALSE,"P1",1,70
48,"8a)",10,"M4/4","F:",5,"v6","8","a",TRUE,"-m2",2,69
49,"8r}",10,"M4/4","F:",5,NA,"8",NA,FALSE,NA,NA,NA
50,"{4.dd",11,"M4/4","F:",6,"^2","4.","dd",FALSE,"[dd]",NA,74
51,"8dd",11,"M4/4","F:",6,"2","8","dd",FALSE,"P1",1,74
52,"(4cc",11,"M4/4","F:",6,"v1","4","cc",TRUE,"-M2",2,72
53,"12ddL",11,"M4/4","F:",6,"^2","12","dd",FALSE,"+M2",2,74
54,"12ccJ",11,"M4/4","F:",6,"v1","12","cc",TRUE,"-M2",2,72
55,"12b-)",11,"M4/4","F:",6,"v7-","12","b-",TRUE,"-M2",2,70
56,"4a",12,"M4/4","F:",6,"v6","4","a",TRUE,"-m2",2,69
57,"4g",12,"M4/4","F:",6,"v5","4","g",TRUE,"-M2",2,67
58,"4f",12,"M4/4","F:",6,"v4","4","f",TRUE,"-M2",2,65
59,"4r}",12,"M4/4","F:",6,NA,"4",NA,FALSE,NA,NA,NA
60,"{4.g",13,"M4/4","F:",7,"^5","4.","g",FALSE,"[g]",NA,67
61,"8b-/",13,"M4/4","F:",7,"^7-","8","b-",FALSE,"+m3",3,70
62,"4.a",13,"M4/4","F:",7,"v6","4.","a",TRUE,"-m2",2,69
63,"8cc/",13,"M4/4","F:",7,"^1","8","cc",FALSE,"+m3",3,72
64,"4.g",14,"M4/4","F:",7,"v5","4.","g",TRUE,"-P4",4,67
65,"8b-/",14,"M4/4","F:",7,"^7-","8","b-",FALSE,"+m3",3,70
66,"(4b-/",14,"M4/4","F:",7,"7-","4","b-",FALSE,"P1",1,70
67,"8a)",14,"M4/4","F:",7,"v6","8","a",TRUE,"-m2",2,69
68,"8r}",14,"M4/4","F:",7,NA,"8",NA,FALSE,NA,NA,NA
69,"{4.dd",15,"M4/4","F:",8,"^2","4.","dd",FALSE,"[dd]",NA,74
