"id","summary","measure","metre","key","phrases","degree","duration","note_name","mint_direction","mint","interval","pitch"
1,"{16g#L",0,"M3/8","E:",1,"^5+","16","g#",FALSE,"[g#]",NA,68
2,"16aJ",0,"M3/8","E:",1,"^6","16","a",FALSE,"+m2",2,69
3,"8b/",1,"M3/8","E:",1,"^7","8","b",FALSE,"+M2",2,71
4,"8g#",1,"M3/8","E:",1,"v5+","8","g#",TRUE,"-m3",3,68
5,"(16g#L",1,"M3/8","E:",1,"5+","16","g#",FALSE,"P1",1,68
6,"16gg#J)",1,"M3/8","E:",1,"^5+","16","gg#",FALSE,"+P8",8,80
7,"4ee;}",2,"M3/8","E:",1,"v3","4","ee",TRUE,"-M3",3,76
8,"{16g#",2,"M3/8","E:",2,"v5+","16","g#",TRUE,"-m6",6,68
9,"16cc#",2,"M3/8","E:",2,"^1+","16","cc#",FALSE,"+P4",4,73
10,"(16cc#L",3,"M3/8","E:",2,"1+","16","cc#",FALSE,"P1",1,73
11,"16d#J)",3,"M3/8","E:",2,"v2+","16","d#",TRUE,"-m7",7,63
12,"(16d#L",3,"M3/8","E:",2,"2+","16","d#",FALSE,"P1",1,63
13,"16bJ)",3,"M3/8","E:",2,"^7","16","b",FALSE,"+m6",6,71
14,"(16bL",3,"M3/8","E:",2,"7","16","b",FALSE,"P1",1,71
15,"16d#J)",3,"M3/8","E:",2,"v2+","16","d#",TRUE,"-m6",6,63
16,"8e",4,"M3/8","E:",2,"^3","8","e",FALSE,"+m2",2,64
17,"8r}",4,"M3/8","E:",2,NA,"8",NA,FALSE,NA,NA,NA
18,"{(16d#L",4,"M3/8","E:",3,"v2+","16","d#",FALSE,"[d#]",NA,63
19,"16eJ)",4,"M3/8","E:",3,"^3","16","e",FALSE,"+m2",2,64
20,"8f#",5,"M3/8","E:",3,"^4+","8","f#",FALSE,"+M2",2,66
21,"8f#",5,"M3/8","E:",3,"4+","8","f#",FALSE,"P1",1,66
22,"(16g#L",5,"M3/8","E:",3,"^5+","16","g#",FALSE,"+M2",2,68
23,"16a#J)",5,"M3/8","E:",3,"^6+","16","a#",FALSE,"+M2",2,70
24,"8b",6,"M3/8","E:",3,"^7","8","b",FALSE,"+m2",2,71
25,"8b}",6,"M3/8","E:",3,"7","8","b",FALSE,"P1",1,71
26,"{16cc#L",6,"M3/8","E:",4,"^1+","16","cc#",FALSE,"+M2",2,73
27,"16dd#J",6,"M3/8","E:",4,"^2+","16","dd#",FALSE,"+M2",2,75
28,"16ff#L",7,"M3/8","E:",4,"^4+","16","ff#",FALSE,"+m3",3,78
29,"16eeJ",7,"M3/8","E:",4,"v3","16","ee",TRUE,"-M2",2,76
30,"16eeq",7,"M3/8","E:",4,"3","1%0","ee",FALSE,"P1",1,76
31,"16dd#L",7,"M3/8","E:",4,"v2+","16","dd#",TRUE,"-m2",2,75
32,"16cc#J",7,"M3/8","E:",4,"v1+","16","cc#",TRUE,"-M2",2,73
33,"16cc#qq",7,"M3/8","E:",4,"1+","1%0","cc#",FALSE,"P1",1,73
34,"16b\L",7,"M3/8","E:",4,"v7","16","b",TRUE,"-M2",2,71
35,"16a#J",7,"M3/8","E:",4,"v6+","16","a#",TRUE,"-m2",2,70
36,"4.b;}",8,"M3/8","E:",4,"^7","4.","b",FALSE,"+m2",2,71
37,"{16g#L",9,"M3/8","E:",5,"v5+","16","g#",TRUE,"-m3",3,68
38,"16anJ",9,"M3/8","E:",5,"^6","16","a",FALSE,"+m2",2,69
39,"16b",9,"M3/8","E:",5,"^7","16","b",FALSE,"+M2",2,71
40,"16cc#",9,"M3/8","E:",5,"^1+","16","cc#",FALSE,"+M2",2,73
41,"8b",9,"M3/8","E:",5,"v7","8","b",TRUE,"-M2",2,71
42,"(16bL",10,"M3/8","E:",5,"7","16","b",FALSE,"P1",1,71
43,"16eeJ)",10,"M3/8","E:",5,"^3","16","ee",FALSE,"+P4",4,76
44,"16g#",10,"M3/8","E:",5,"v5+","16","g#",TRUE,"-m6",6,68
45,"16cc#",10,"M3/8","E:",5,"^1+","16","cc#",FALSE,"+P4",4,73
46,"8b}",10,"M3/8","E:",5,"v7","8","b",TRUE,"-M2",2,71
47,"{16bL",11,"M3/8","E:",6,"7","16","b",FALSE,"P1",1,71
48,"16aJ",11,"M3/8","E:",6,"v6","16","a",TRUE,"-M2",2,69
49,"16bq",11,"M3/8","E:",6,"^7","1%0","b",FALSE,"+M2",2,71
50,"16a",11,"M3/8","E:",6,"v6","16","a",TRUE,"-M2",2,69
51,"16g#",11,"M3/8","E:",6,"v5+","16","g#",TRUE,"-m2",2,68
52,"(16a/L",11,"M3/8","E:",6,"^6","16","a",FALSE,"+m2",2,69
53,"16cc#J)",11,"M3/8","E:",6,"^1+","16","cc#",FALSE,"+M3",3,73
54,"16cc#qq",12,"M3/8","E:",6,"1+","1%0","cc#",FALSE,"P1",1,73
55,"8b",12,"M3/8","E:",6,"v7","8","b",TRUE,"-M2",2,71
56,"16bL",12,"M3/8","E:",6,"7","16","b",FALSE,"P1",1,71
57,"16aJ",12,"M3/8","E:",6,"v6","16","a",TRUE,"-M2",2,69
58,"8g#}",12,"M3/8","E:",6,"v5+","8","g#",TRUE,"-m2",2,68
59,"{16e",13,"M3/8","E:",7,"v3","16","e",TRUE,"-M3",3,64
60,"16f#",13,"M3/8","E:",7,"^4+","16","f#",FALSE,"+M2",2,66
61,"(16g#L",13,"M3/8","E:",7,"^5+","16","g#",FALSE,"+M2",2,68
62,"16aJ)",13,"M3/8","E:",7,"^6","16","a",FALSE,"+m2",2,69
63,"(16b/L",13,"M3/8","E:",7,"^7","16","b",FALSE,"+M2",2,71
64,"16cc#J)",13,"M3/8","E:",7,"^1+","16","cc#",FALSE,"+M2",2,73
65,"16bq",14,"M3/8","E:",7,"v7","1%0","b",TRUE,"-M2",2,71
66,"8a",14,"M3/8","E:",7,"v6","8","a",TRUE,"-M2",2,69
67,"16aL",14,"M3/8","E:",7,"6","16","a",FALSE,"P1",1,69
68,"16g#J",14,"M3/8","E:",7,"v5+","16","g#",TRUE,"-m2",2,68
69,"8f#}",14,"M3/8","E:",7,"v4+","8","f#",TRUE,"-M2",2,66
70,"{(16e",15,"M3/8","E:",8,"v3","16","e",TRUE,"-M2",2,64
71,"16f#)",15,"M3/8","E:",8,"^4+","16","f#",FALSE,"+M2",2,66
72,"(16g#L",15,"M3/8","E:",8,"^5+","16","g#",FALSE,"+M2",2,68
73,"16aJ)",15,"M3/8","E:",8,"^6","16","a",FALSE,"+m2",2,69
74,"(16bL",15,"M3/8","E:",8,"^7","16","b",FALSE,"+M2",2,71
75,"16cc#J)",15,"M3/8","E:",8,"^1+","16","cc#",FALSE,"+M2",2,73
76,"16bqq",16,"M3/8","E:",8,"v7","1%0","b",TRUE,"-M2",2,71
77,"8a",16,"M3/8","E:",8,"v6","8","a",TRUE,"-M2",2,69
78,"(16aL",16,"M3/8","E:",8,"6","16","a",FALSE,"P1",1,69
79,"16g#J)",16,"M3/8","E:",8,"v5+","16","g#",TRUE,"-m2",2,68
80,"[8f#",16,"M3/8","E:",8,"v4+","8","f#",TRUE,"-M2",2,66
81,"4f#;]}",17,"M3/8","E:",8,"4+","4","f#",FALSE,"P1",1,66
82,"{(16g#L",17,"M3/8","E:",9,"^5+","16","g#",FALSE,"+M2",2,68
83,"16aJ)",17,"M3/8","E:",9,"^6","16","a",FALSE,"+m2",2,69
84,"8b",18,"M3/8","E:",9,"^7","8","b",FALSE,"+M2",2,71
85,"8g#",18,"M3/8","E:",9,"v5+","8","g#",TRUE,"-m3",3,68
86,"(16g#L",18,"M3/8","E:",9,"5+","16","g#",FALSE,"P1",1,68
87,"16gg#J)",18,"M3/8","E:",9,"^5+","16","gg#",FALSE,"+P8",8,80
88,"4ee;}",19,"M3/8","E:",9,"v3","4","ee",TRUE,"-M3",3,76
89,"{16g#",19,"M3/8","E:",10,"v5+","16","g#",TRUE,"-m6",6,68
90,"16cc#",19,"M3/8","E:",10,"^1+","16","cc#",FALSE,"+P4",4,73
91,"(16cc#L",20,"M3/8","E:",10,"1+","16","cc#",FALSE,"P1",1,73
92,"16d#J)",20,"M3/8","E:",10,"v2+","16","d#",TRUE,"-m7",7,63
93,"(16d#L",20,"M3/8","E:",10,"2+","16","d#",FALSE,"P1",1,63
94,"16bJ)",20,"M3/8","E:",10,"^7","16","b",FALSE,"+m6",6,71
95,"(16bL",20,"M3/8","E:",10,"7","16","b",FALSE,"P1",1,71
96,"16d#J)",20,"M3/8","E:",10,"v2+","16","d#",TRUE,"-m6",6,63
97,"8e",21,"M3/8","E:",10,"^3","8","e",FALSE,"+m2",2,64
98,"8r}",21,"M3/8","E:",10,NA,"8",NA,FALSE,NA,NA,NA
