"id","summary","measure","metre","key","phrases","degree","duration","note_name","mint_direction","mint","interval","pitch"
1,"{4.b/",1,"M4/4","G:",1,"^7","4.","b",FALSE,"[b]",NA,71
2,"8b/",1,"M4/4","G:",1,"7","8","b",FALSE,"P1",1,71
3,"8ddq",1,"M4/4","G:",1,"^2","1%0","dd",FALSE,"+m3",3,74
4,"4cc",1,"M4/4","G:",1,"v1","4","cc",TRUE,"-M2",2,72
5,"4b",1,"M4/4","G:",1,"v7","4","b",TRUE,"-m2",2,71
6,"4a",2,"M4/4","G:",1,"v6","4","a",TRUE,"-M2",2,69
7,"4g",2,"M4/4","G:",1,"v5","4","g",TRUE,"-M2",2,67
8,"(>4g",2,"M4/4","G:",1,"5","4","g",FALSE,"P1",1,67
9,"4a)}",2,"M4/4","G:",1,"^6","4","a",FALSE,"+M2",2,69
10,"{4b/",3,"M4/4","G:",2,"^7","4","b",FALSE,"+M2",2,71
11,"4b/",3,"M4/4","G:",2,"7","4","b",FALSE,"P1",1,71
12,"4ee",3,"M4/4","G:",2,"^3","4","ee",FALSE,"+P4",4,76
13,"4dd",3,"M4/4","G:",2,"v2","4","dd",TRUE,"-M2",2,74
14,"(2.dd",4,"M4/4","G:",2,"2","2.","dd",FALSE,"P1",1,74
15,"4cc)",4,"M4/4","G:",2,"v1","4","cc",TRUE,"-M2",2,72
16,"2.b",5,"M4/4","G:",2,"v7","2.","b",TRUE,"-m2",2,71
17,"4r}",5,"M4/4","G:",2,NA,"4",NA,FALSE,NA,NA,NA
18,"{4.b",6,"M4/4","G:",3,"7","4.","b",FALSE,"[b]",NA,71
19,"8b",6,"M4/4","G:",3,"7","8","b",FALSE,"P1",1,71
20,"8ddq",6,"M4/4","G:",3,"^2","1%0","dd",FALSE,"+m3",3,74
21,"4cc",6,"M4/4","G:",3,"v1","4","cc",TRUE,"-M2",2,72
22,"4b",6,"M4/4","G:",3,"v7","4","b",TRUE,"-m2",2,71
23,"4a",7,"M4/4","G:",3,"v6","4","a",TRUE,"-M2",2,69
24,"4g",7,"M4/4","G:",3,"v5","4","g",TRUE,"-M2",2,67
25,"(>4g",7,"M4/4","G:",3,"5","4","g",FALSE,"P1",1,67
26,"4a)}",7,"M4/4","G:",3,"^6","4","a",FALSE,"+M2",2,69
27,"{4b/",8,"M4/4","G:",4,"^7","4","b",FALSE,"+M2",2,71
28,"4b/",8,"M4/4","G:",4,"7","4","b",FALSE,"P1",1,71
29,"4ee",8,"M4/4","G:",4,"^3","4","ee",FALSE,"+P4",4,76
30,"4dd",8,"M4/4","G:",4,"v2","4","dd",TRUE,"-M2",2,74
31,"(2.dd",9,"M4/4","G:",4,"2","2.","dd",FALSE,"P1",1,74
32,"4cc)",9,"M4/4","G:",4,"v1","4","cc",TRUE,"-M2",2,72
33,"2.b",10,"M4/4","G:",4,"v7","2.","b",TRUE,"-m2",2,71
34,"4r}",10,"M4/4","G:",4,NA,"4",NA,FALSE,NA,NA,NA
35,"{4.a",11,"M4/4","G:",5,"v6","4.","a",FALSE,"[a]",NA,69
36,"8a",11,"M4/4","G:",5,"6","8","a",FALSE,"P1",1,69
37,"4b/",11,"M4/4","G:",5,"^7","4","b",FALSE,"+M2",2,71
38,"4b/",11,"M4/4","G:",5,"7","4","b",FALSE,"P1",1,71
39,"4cc/",12,"M4/4","G:",5,"^1","4","cc",FALSE,"+m2",2,72
40,"4b/",12,"M4/4","G:",5,"v7","4","b",TRUE,"-m2",2,71
41,"4cc/",12,"M4/4","G:",5,"^1","4","cc",FALSE,"+m2",2,72
42,"4r}",12,"M4/4","G:",5,NA,"4",NA,FALSE,NA,NA,NA
43,"{4.b/",13,"M4/4","G:",6,"v7","4.","b",FALSE,"[b]",NA,71
44,"8b/",13,"M4/4","G:",6,"7","8","b",FALSE,"P1",1,71
45,"4cc/",13,"M4/4","G:",6,"^1","4","cc",FALSE,"+m2",2,72
46,"4cc/",13,"M4/4","G:",6,"1","4","cc",FALSE,"P1",1,72
47,"2dd/",14,"M4/4","G:",6,"^2","2","dd",FALSE,"+M2",2,74
48,"4.ee;",14,"M4/4","G:",6,"^3","4.","ee",FALSE,"+M2",2,76
49,"8r}",14,"M4/4","G:",6,NA,"8",NA,FALSE,NA,NA,NA
50,"{4.dd",15,"M4/4","G:",7,"v2","4.","dd",FALSE,"[dd]",NA,74
51,"8cc/",15,"M4/4","G:",7,"v1","8","cc",TRUE,"-M2",2,72
52,"4b/",15,"M4/4","G:",7,"v7","4","b",TRUE,"-m2",2,71
53,"8dd/L",15,"M4/4","G:",7,"^2","8","dd",FALSE,"+m3",3,74
54,"8ccJ",15,"M4/4","G:",7,"v1","8","cc",TRUE,"-M2",2,72
55,"(>2b/",16,"M4/4","G:",7,"v7","2","b",TRUE,"-m2",2,71
56,"2a)",16,"M4/4","G:",7,"v6","2","a",TRUE,"-M2",2,69
57,"2.g",17,"M4/4","G:",7,"v5","2.","g",TRUE,"-M2",2,67
58,"4r}",17,"M4/4","G:",7,NA,"4",NA,FALSE,NA,NA,NA
