"id","summary","measure","metre","key","phrases","degree","duration","note_name","mint_direction","mint","interval","pitch"
1,"{8f",1,"M2/4","F:",1,"^4","8","f",FALSE,"[f]",NA,65
2,"8c",1,"M2/4","F:",1,"v1","8","c",TRUE,"-P4",4,60
3,"8c",1,"M2/4","F:",1,"1","8","c",FALSE,"P1",1,60
4,"8f",1,"M2/4","F:",1,"^4","8","f",FALSE,"+P4",4,65
5,"8g",2,"M2/4","F:",1,"^5","8","g",FALSE,"+M2",2,67
6,"16.gL",2,"M2/4","F:",1,"5","16.","g",FALSE,"P1",1,67
7,"32b-J",2,"M2/4","F:",1,"^7-","32","b-",FALSE,"+m3",3,70
8,"4a}",2,"M2/4","F:",1,"v6","4","a",TRUE,"-m2",2,69
9,"{16.b-/L",3,"M2/4","F:",2,"^7-","16.","b-",FALSE,"+m2",2,70
10,"32ddJ",3,"M2/4","F:",2,"^2","32","dd",FALSE,"+M3",3,74
11,"16.a/L",3,"M2/4","F:",2,"v6","16.","a",TRUE,"-P4",4,69
12,"32ccJ",3,"M2/4","F:",2,"^1","32","cc",FALSE,"+m3",3,72
13,"16.gL",3,"M2/4","F:",2,"v5","16.","g",TRUE,"-P4",4,67
14,"32b-J",3,"M2/4","F:",2,"^7-","32","b-",FALSE,"+m3",3,70
15,"16.dL",3,"M2/4","F:",2,"v2","16.","d",TRUE,"-m6",6,62
16,"32gJ",3,"M2/4","F:",2,"^5","32","g",FALSE,"+P4",4,67
17,"4e",4,"M2/4","F:",2,"v3","4","e",TRUE,"-m3",3,64
18,"16.f",4,"M2/4","F:",2,"^4","16.","f",FALSE,"+m2",2,65
19,"32cc\L",4,"M2/4","F:",2,"^1","32","cc",FALSE,"+P5",5,72
20,"16.b-",4,"M2/4","F:",2,"v7-","16.","b-",TRUE,"-M2",2,70
21,"32gJ}",4,"M2/4","F:",2,"v5","32","g",TRUE,"-m3",3,67
22,"{8f",5,"M2/4","F:",3,"v4","8","f",TRUE,"-M2",2,65
23,"8c",5,"M2/4","F:",3,"v1","8","c",TRUE,"-P4",4,60
24,"8c",5,"M2/4","F:",3,"1","8","c",FALSE,"P1",1,60
25,"8f",5,"M2/4","F:",3,"^4","8","f",FALSE,"+P4",4,65
26,"8g",6,"M2/4","F:",3,"^5","8","g",FALSE,"+M2",2,67
27,"16.gL",6,"M2/4","F:",3,"5","16.","g",FALSE,"P1",1,67
28,"32b-J",6,"M2/4","F:",3,"^7-","32","b-",FALSE,"+m3",3,70
29,"4a}",6,"M2/4","F:",3,"v6","4","a",TRUE,"-m2",2,69
30,"{16.b-/L",7,"M2/4","F:",4,"^7-","16.","b-",FALSE,"+m2",2,70
31,"32ddJ",7,"M2/4","F:",4,"^2","32","dd",FALSE,"+M3",3,74
32,"16.a/L",7,"M2/4","F:",4,"v6","16.","a",TRUE,"-P4",4,69
33,"32ccJ",7,"M2/4","F:",4,"^1","32","cc",FALSE,"+m3",3,72
34,"16.gL",7,"M2/4","F:",4,"v5","16.","g",TRUE,"-P4",4,67
35,"32b-J",7,"M2/4","F:",4,"^7-","32","b-",FALSE,"+m3",3,70
36,"16.dL",7,"M2/4","F:",4,"v2","16.","d",TRUE,"-m6",6,62
37,"32gJ",7,"M2/4","F:",4,"^5","32","g",FALSE,"+P4",4,67
38,"4e",8,"M2/4","F:",4,"v3","4","e",TRUE,"-m3",3,64
39,"16.f",8,"M2/4","F:",4,"^4","16.","f",FALSE,"+m2",2,65
40,"32r",8,"M2/4","F:",4,NA,"32",NA,FALSE,NA,NA,NA
41,"8r}",8,"M2/4","F:",4,NA,"8",NA,FALSE,NA,NA,NA
42,"{8c",9,"M2/4","F:",5,"v1","8","c",FALSE,"[c]",NA,60
43,"8c",9,"M2/4","F:",5,"1","8","c",FALSE,"P1",1,60
