"id","summary","measure","metre","key","phrases","degree","duration","note_name","mint_direction","mint","interval","pitch"
1,"{8cc/",0,"M2/4","F:",1,"^1","8","cc",FALSE,"[cc]",NA,72
2,"8.a",1,"M2/4","F:",1,"v6","8.","a",TRUE,"-m3",3,69
3,"16g",1,"M2/4","F:",1,"v5","16","g",TRUE,"-M2",2,67
4,"8.a",1,"M2/4","F:",1,"^6","8.","a",FALSE,"+M2",2,69
5,"16b-/",1,"M2/4","F:",1,"^7-","16","b-",FALSE,"+m2",2,70
6,"4.cc/}",2,"M2/4","F:",1,"^1","4.","cc",FALSE,"+M2",2,72
7,"{8a",2,"M2/4","F:",2,"v6","8","a",TRUE,"-m3",3,69
8,"8.g",3,"M2/4","F:",2,"v5","8.","g",TRUE,"-M2",2,67
9,"16f",3,"M2/4","F:",2,"v4","16","f",TRUE,"-M2",2,65
10,"8.g",3,"M2/4","F:",2,"^5","8.","g",FALSE,"+M2",2,67
11,"16a",3,"M2/4","F:",2,"^6","16","a",FALSE,"+M2",2,69
12,"2b-/}",4,"M2/4","F:",2,"^7-","2","b-",FALSE,"+m2",2,70
13,"{4a",5,"M2/4","F:",3,"v6","4","a",TRUE,"-m2",2,69
14,"16cc/L",5,"M2/4","F:",3,"^1","16","cc",FALSE,"+m3",3,72
15,"16bnJ",5,"M2/4","F:",3,"v7","16","b",TRUE,"-m2",2,71
16,"16a/L",5,"M2/4","F:",3,"v6","16","a",TRUE,"-M2",2,69
17,"16bJ",5,"M2/4","F:",3,"^7","16","b",FALSE,"+M2",2,71
18,"4cc/",6,"M2/4","F:",3,"^1","4","cc",FALSE,"+m2",2,72
19,"8r}",6,"M2/4","F:",3,NA,"8",NA,FALSE,NA,NA,NA
20,"{8cc/",6,"M2/4","F:",4,"1","8","cc",FALSE,"[cc]",NA,72
21,"8dd/",7,"M2/4","F:",4,"^2","8","dd",FALSE,"+M2",2,74
22,"8cc/",7,"M2/4","F:",4,"v1","8","cc",TRUE,"-M2",2,72
23,"8b-/",7,"M2/4","F:",4,"v7-","8","b-",TRUE,"-M2",2,70
24,"8a/",7,"M2/4","F:",4,"v6","8","a",TRUE,"-m2",2,69
25,"4b-/",8,"M2/4","F:",4,"^7-","4","b-",FALSE,"+m2",2,70
26,"8r}",8,"M2/4","F:",4,NA,"8",NA,FALSE,NA,NA,NA
27,"{8b-/",8,"M2/4","F:",5,"7-","8","b-",TRUE,"[b-]",NA,70
28,"8cc/",9,"M2/4","F:",5,"^1","8","cc",FALSE,"+M2",2,72
29,"8b-/",9,"M2/4","F:",5,"v7-","8","b-",TRUE,"-M2",2,70
30,"8a",9,"M2/4","F:",5,"v6","8","a",TRUE,"-m2",2,69
31,"8g/",9,"M2/4","F:",5,"v5","8","g",TRUE,"-M2",2,67
32,"4a",10,"M2/4","F:",5,"^6","4","a",FALSE,"+M2",2,69
33,"8r}",10,"M2/4","F:",5,NA,"8",NA,FALSE,NA,NA,NA
34,"{8a",10,"M2/4","F:",6,"6","8","a",FALSE,"[a]",NA,69
35,"(>4g",11,"M2/4","F:",6,"v5","4","g",TRUE,"-M2",2,67
36,"16fL)",11,"M2/4","F:",6,"v4","16","f",TRUE,"-M2",2,65
37,"16eJ",11,"M2/4","F:",6,"v3","16","e",TRUE,"-m2",2,64
38,"16dL",11,"M2/4","F:",6,"v2","16","d",TRUE,"-M2",2,62
39,"16eJ",11,"M2/4","F:",6,"^3","16","e",FALSE,"+M2",2,64
40,"4f",12,"M2/4","F:",6,"^4","4","f",FALSE,"+m2",2,65
41,"8r}",12,"M2/4","F:",6,NA,"8",NA,FALSE,NA,NA,NA
