"id","summary","measure","metre","key","phrases","degree","duration","note_name","mint_direction","mint","interval","pitch"
1,"{4a",1,"M3/8","D:",1,"^6","4","a",FALSE,"[a]",NA,69
2,"8f#'",1,"M3/8","D:",1,"v4+","8","f#",TRUE,"-m3",3,66
3,"4dd/",2,"M3/8","D:",1,"^2","4","dd",FALSE,"+m6",6,74
4,"8a'",2,"M3/8","D:",1,"v6","8","a",TRUE,"-P4",4,69
5,"16aq",3,"M3/8","D:",1,"6","1%0","a",FALSE,"P1",1,69
6,"8g",3,"M3/8","D:",1,"v5","8","g",TRUE,"-M2",2,67
7,"16.gL",3,"M3/8","D:",1,"5","16.","g",FALSE,"P1",1,67
8,"32f#J",3,"M3/8","D:",1,"v4+","32","f#",TRUE,"-m2",2,66
9,"16.gL",3,"M3/8","D:",1,"^5","16.","g",FALSE,"+m2",2,67
10,"32aJ",3,"M3/8","D:",1,"^6","32","a",FALSE,"+M2",2,69
11,"8f#",4,"M3/8","D:",1,"v4+","8","f#",TRUE,"-m3",3,66
12,"8r",4,"M3/8","D:",1,NA,"8",NA,FALSE,NA,NA,NA
13,"8r}",4,"M3/8","D:",1,NA,"8",NA,FALSE,NA,NA,NA
14,"{8b/'",5,"M3/8","D:",2,"^7","8","b",FALSE,"[b]",NA,71
15,"8a'",5,"M3/8","D:",2,"v6","8","a",TRUE,"-M2",2,69
16,"8g'",5,"M3/8","D:",2,"v5","8","g",TRUE,"-M2",2,67
17,"4f#",6,"M3/8","D:",2,"v4+","4","f#",TRUE,"-m2",2,66
18,"8a'",6,"M3/8","D:",2,"^6","8","a",FALSE,"+m3",3,69
19,"8g'",7,"M3/8","D:",2,"v5","8","g",TRUE,"-M2",2,67
20,"8g'",7,"M3/8","D:",2,"5","8","g",FALSE,"P1",1,67
21,"8f#'",7,"M3/8","D:",2,"v4+","8","f#",TRUE,"-m2",2,66
22,"8e'",8,"M3/8","D:",2,"v3","8","e",TRUE,"-M2",2,64
23,"16r}",8,"M3/8","D:",2,NA,"16",NA,FALSE,NA,NA,NA
24,"{16a",8,"M3/8","D:",3,"^6","16","a",FALSE,"[a]",NA,69
25,"16a",8,"M3/8","D:",3,"6","16","a",FALSE,"P1",1,69
26,"16a",8,"M3/8","D:",3,"6","16","a",FALSE,"P1",1,69
27,"8a",9,"M3/8","D:",3,"6","8","a",FALSE,"P1",1,69
28,"16e",9,"M3/8","D:",3,"v3","16","e",TRUE,"-P4",4,64
29,"16cc#",9,"M3/8","D:",3,"^1+","16","cc#",FALSE,"+M6",6,73
30,"16cc#",9,"M3/8","D:",3,"1+","16","cc#",FALSE,"P1",1,73
31,"16cc#",9,"M3/8","D:",3,"1+","16","cc#",FALSE,"P1",1,73
32,"8cc#/",10,"M3/8","D:",3,"1+","8","cc#",FALSE,"P1",1,73
33,"8a",10,"M3/8","D:",3,"v6","8","a",TRUE,"-M3",3,69
34,"8r",10,"M3/8","D:",3,NA,"8",NA,FALSE,NA,NA,NA
35,"16cc'q/",11,"M3/8","D:",3,"^1","1%0","cc",FALSE,"[cc]",NA,72
36,"8b/",11,"M3/8","D:",3,"v7","8","b",TRUE,"-m2",2,71
37,"8a",11,"M3/8","D:",3,"v6","8","a",TRUE,"-M2",2,69
38,"8g#",11,"M3/8","D:",3,"v5+","8","g#",TRUE,"-m2",2,68
39,"8a",12,"M3/8","D:",3,"^6","8","a",FALSE,"+m2",2,69
40,"8r}",12,"M3/8","D:",3,NA,"8",NA,FALSE,NA,NA,NA
41,"{16a",12,"M3/8","D:",4,"6","16","a",FALSE,"[a]",NA,69
42,"16a",12,"M3/8","D:",4,"6","16","a",FALSE,"P1",1,69
43,"4a",13,"M3/8","D:",4,"6","4","a",FALSE,"P1",1,69
44,"8f#",13,"M3/8","D:",4,"v4+","8","f#",TRUE,"-m3",3,66
45,"4dd/",14,"M3/8","D:",4,"^2","4","dd",FALSE,"+m6",6,74
46,"8a",14,"M3/8","D:",4,"v6","8","a",TRUE,"-P4",4,69
47,"8g",15,"M3/8","D:",4,"v5","8","g",TRUE,"-M2",2,67
48,"16.gL",15,"M3/8","D:",4,"5","16.","g",FALSE,"P1",1,67
49,"32f#J",15,"M3/8","D:",4,"v4+","32","f#",TRUE,"-m2",2,66
50,"16.gL",15,"M3/8","D:",4,"^5","16.","g",FALSE,"+m2",2,67
