"id","summary","measure","metre","key","phrases","degree","duration","note_name","mint_direction","mint","interval","pitch"
1,"{4.g",1,"M3/4","C:",1,"^5","4.","g",FALSE,"[g]",NA,67
2,"8a",1,"M3/4","C:",1,"^6","8","a",FALSE,"+M2",2,69
3,"4g",1,"M3/4","C:",1,"v5","4","g",TRUE,"-M2",2,67
4,"4g",2,"M3/4","C:",1,"5","4","g",FALSE,"P1",1,67
5,"4cc/}",2,"M3/4","C:",1,"^1","4","cc",FALSE,"+P4",4,72
6,"{4cc/",2,"M3/4","C:",2,"1","4","cc",FALSE,"P1",1,72
7,"4.dd/",3,"M3/4","C:",2,"^2","4.","dd",FALSE,"+M2",2,74
8,"8ee/",3,"M3/4","C:",2,"^3","8","ee",FALSE,"+M2",2,76
9,"4dd/",3,"M3/4","C:",2,"v2","4","dd",TRUE,"-M2",2,74
10,"2cc/",4,"M3/4","C:",2,"v1","2","cc",TRUE,"-M2",2,72
11,"4r}",4,"M3/4","C:",2,NA,"4",NA,FALSE,NA,NA,NA
12,"{4b/",5,"M3/4","C:",3,"v7","4","b",FALSE,"[b]",NA,71
13,"4b/",5,"M3/4","C:",3,"7","4","b",FALSE,"P1",1,71
14,"4b/",5,"M3/4","C:",3,"7","4","b",FALSE,"P1",1,71
15,"4.dd/",6,"M3/4","C:",3,"^2","4.","dd",FALSE,"+m3",3,74
16,"8cc/}",6,"M3/4","C:",3,"v1","8","cc",TRUE,"-M2",2,72
17,"{4b/",6,"M3/4","C:",4,"v7","4","b",TRUE,"-m2",2,71
18,"4.a/",7,"M3/4","C:",4,"v6","4.","a",TRUE,"-M2",2,69
19,"8b/",7,"M3/4","C:",4,"^7","8","b",FALSE,"+M2",2,71
20,"4a/",7,"M3/4","C:",4,"v6","4","a",TRUE,"-M2",2,69
21,"2g",8,"M3/4","C:",4,"v5","2","g",TRUE,"-M2",2,67
22,"4r}",8,"M3/4","C:",4,NA,"4",NA,FALSE,NA,NA,NA
23,"{4.g",9,"M3/4","C:",5,"5","4.","g",FALSE,"[g]",NA,67
24,"8a",9,"M3/4","C:",5,"^6","8","a",FALSE,"+M2",2,69
25,"4g",9,"M3/4","C:",5,"v5","4","g",TRUE,"-M2",2,67
