"id","summary","measure","metre","key","phrases","degree","duration","note_name","mint_direction","mint","interval","pitch"
1,"{8.f",0,"M3/4","F:",1,"^4","8.","f",FALSE,"[f]",NA,65
2,"16g",0,"M3/4","F:",1,"^5","16","g",FALSE,"+M2",2,67
3,"4a",1,"M3/4","F:",1,"^6","4","a",FALSE,"+M2",2,69
4,"(8.ffL",1,"M3/4","F:",1,"^4","8.","ff",FALSE,"+m6",6,77
5,"16eeJ)",1,"M3/4","F:",1,"v3","16","ee",TRUE,"-m2",2,76
6,"(>8eeq",1,"M3/4","F:",1,"3","1%0","ee",FALSE,"P1",1,76
7,"8.dd/L)",1,"M3/4","F:",1,"v2","8.","dd",TRUE,"-M2",2,74
8,"16ccJ",1,"M3/4","F:",1,"v1","16","cc",TRUE,"-M2",2,72
9,"4cc",2,"M3/4","F:",1,"1","4","cc",FALSE,"P1",1,72
10,"8a",2,"M3/4","F:",1,"v6","8","a",TRUE,"-m3",3,69
11,"8r}",2,"M3/4","F:",1,NA,"8",NA,FALSE,NA,NA,NA
12,"{8.fL",2,"M3/4","F:",2,"v4","8.","f",FALSE,"[f]",NA,65
13,"16gJ",2,"M3/4","F:",2,"^5","16","g",FALSE,"+M2",2,67
14,"(8a",3,"M3/4","F:",2,"^6","8","a",FALSE,"+M2",2,69
15,"4cc/)",3,"M3/4","F:",2,"^1","4","cc",FALSE,"+m3",3,72
16,"8a",3,"M3/4","F:",2,"v6","8","a",TRUE,"-m3",3,69
17,"(8aq",3,"M3/4","F:",2,"6","1%0","a",FALSE,"P1",1,69
18,"8.g)",3,"M3/4","F:",2,"v5","8.","g",TRUE,"-M2",2,67
19,"16f",3,"M3/4","F:",2,"v4","16","f",TRUE,"-M2",2,65
20,"2f}",4,"M3/4","F:",2,"4","2","f",FALSE,"P1",1,65
21,"{8.f",4,"M3/4","F:",3,"4","8.","f",FALSE,"P1",1,65
22,"16g",4,"M3/4","F:",3,"^5","16","g",FALSE,"+M2",2,67
23,"(4a",5,"M3/4","F:",3,"^6","4","a",FALSE,"+M2",2,69
24,"8.ff/L)",5,"M3/4","F:",3,"^4","8.","ff",FALSE,"+m6",6,77
