"id","summary","measure","metre","key","phrases","degree","duration","note_name","mint_direction","mint","interval","pitch"
1,"{16b/L",0,"M2/4","G:",1,"^7","16","b",FALSE,"[b]",NA,71
2,"16aJ",0,"M2/4","G:",1,"v6","16","a",TRUE,"-M2",2,69
3,"8g",1,"M2/4","G:",1,"v5","8","g",TRUE,"-M2",2,67
4,"8g",1,"M2/4","G:",1,"5","8","g",FALSE,"P1",1,67
5,"16aL",1,"M2/4","G:",1,"^6","16","a",FALSE,"+M2",2,69
6,"16gJ",1,"M2/4","G:",1,"v5","16","g",TRUE,"-M2",2,67
7,"16f#L",1,"M2/4","G:",1,"v4+","16","f#",TRUE,"-m2",2,66
8,"16gJ",1,"M2/4","G:",1,"^5","16","g",FALSE,"+m2",2,67
9,"8a",2,"M2/4","G:",1,"^6","8","a",FALSE,"+M2",2,69
10,"8b/",2,"M2/4","G:",1,"^7","8","b",FALSE,"+M2",2,71
11,"8a}",2,"M2/4","G:",1,"v6","8","a",TRUE,"-M2",2,69
12,"{16aL",2,"M2/4","G:",2,"6","16","a",FALSE,"P1",1,69
13,"16f#J",2,"M2/4","G:",2,"v4+","16","f#",TRUE,"-m3",3,66
14,"8d",3,"M2/4","G:",2,"v2","8","d",TRUE,"-M3",3,62
15,"8d",3,"M2/4","G:",2,"2","8","d",FALSE,"P1",1,62
16,"8.dd",3,"M2/4","G:",2,"^2","8.","dd",FALSE,"+P8",8,74
17,"16dd",3,"M2/4","G:",2,"2","16","dd",FALSE,"P1",1,74
18,"8b/",4,"M2/4","G:",2,"v7","8","b",TRUE,"-m3",3,71
19,"8a",4,"M2/4","G:",2,"v6","8","a",TRUE,"-M2",2,69
20,"8g}",4,"M2/4","G:",2,"v5","8","g",TRUE,"-M2",2,67
21,"{8b/",4,"M2/4","G:",3,"^7","8","b",FALSE,"+M3",3,71
22,"16aL",5,"M2/4","G:",3,"v6","16","a",TRUE,"-M2",2,69
23,"16gJ",5,"M2/4","G:",3,"v5","16","g",TRUE,"-M2",2,67
24,"16f#L",5,"M2/4","G:",3,"v4+","16","f#",TRUE,"-m2",2,66
25,"16gJ",5,"M2/4","G:",3,"^5","16","g",FALSE,"+m2",2,67
26,"16aL",5,"M2/4","G:",3,"^6","16","a",FALSE,"+M2",2,69
27,"16gJ",5,"M2/4","G:",3,"v5","16","g",TRUE,"-M2",2,67
28,"16f#L",5,"M2/4","G:",3,"v4+","16","f#",TRUE,"-m2",2,66
29,"16gJ",5,"M2/4","G:",3,"^5","16","g",FALSE,"+m2",2,67
30,"8a",6,"M2/4","G:",3,"^6","8","a",FALSE,"+M2",2,69
31,"8b/",6,"M2/4","G:",3,"^7","8","b",FALSE,"+M2",2,71
32,"8a",6,"M2/4","G:",3,"v6","8","a",TRUE,"-M2",2,69
33,"16r}",6,"M2/4","G:",3,NA,"16",NA,FALSE,NA,NA,NA
34,"{16a",6,"M2/4","G:",4,"6","16","a",FALSE,"[a]",NA,69
35,"8.dd",7,"M2/4","G:",4,"^2","8.","dd",FALSE,"+P4",4,74
36,"16dd",7,"M2/4","G:",4,"2","16","dd",FALSE,"P1",1,74
37,"8.a",7,"M2/4","G:",4,"v6","8.","a",TRUE,"-P4",4,69
38,"16a",7,"M2/4","G:",4,"6","16","a",FALSE,"P1",1,69
39,"8f#",8,"M2/4","G:",4,"v4+","8","f#",TRUE,"-m3",3,66
40,"8e",8,"M2/4","G:",4,"v3","8","e",TRUE,"-M2",2,64
41,"8d}",8,"M2/4","G:",4,"v2","8","d",TRUE,"-M2",2,62
42,"{16dL",8,"M2/4","G:",5,"2","16","d",FALSE,"P1",1,62
43,"16f#J",8,"M2/4","G:",5,"^4+","16","f#",FALSE,"+M3",3,66
44,"8a",9,"M2/4","G:",5,"^6","8","a",FALSE,"+m3",3,69
45,"8a",9,"M2/4","G:",5,"6","8","a",FALSE,"P1",1,69
46,"16b/L",9,"M2/4","G:",5,"^7","16","b",FALSE,"+M2",2,71
47,"16aJ",9,"M2/4","G:",5,"v6","16","a",TRUE,"-M2",2,69
48,"16gL",9,"M2/4","G:",5,"v5","16","g",TRUE,"-M2",2,67
49,"16aJ",9,"M2/4","G:",5,"^6","16","a",FALSE,"+M2",2,69
50,"8b/",10,"M2/4","G:",5,"^7","8","b",FALSE,"+M2",2,71
51,"8a",10,"M2/4","G:",5,"v6","8","a",TRUE,"-M2",2,69
52,"8g}",10,"M2/4","G:",5,"v5","8","g",TRUE,"-M2",2,67
53,"{8dd",10,"M2/4","G:",6,"^2","8","dd",FALSE,"+P5",5,74
54,"16ddq",11,"M2/4","G:",6,"2","1%0","dd",FALSE,"P1",1,74
55,"8.f#",11,"M2/4","G:",6,"v4+","8.","f#",TRUE,"-m6",6,66
56,"16f#",11,"M2/4","G:",6,"4+","16","f#",FALSE,"P1",1,66
57,"16aL",11,"M2/4","G:",6,"^6","16","a",FALSE,"+m3",3,69
58,"16gJ",11,"M2/4","G:",6,"v5","16","g",TRUE,"-M2",2,67
59,"16f#L",11,"M2/4","G:",6,"v4+","16","f#",TRUE,"-m2",2,66
60,"16gJ",11,"M2/4","G:",6,"^5","16","g",FALSE,"+m2",2,67
61,"8a",12,"M2/4","G:",6,"^6","8","a",FALSE,"+M2",2,69
62,"8b/",12,"M2/4","G:",6,"^7","8","b",FALSE,"+M2",2,71
63,"8a;}",12,"M2/4","G:",6,"v6","8","a",TRUE,"-M2",2,69
64,"{16gL",12,"M2/4","G:",7,"v5","16","g",TRUE,"-M2",2,67
65,"16aJ",12,"M2/4","G:",7,"^6","16","a",FALSE,"+M2",2,69
66,"8.b",13,"M2/4","G:",7,"^7","8.","b",FALSE,"+M2",2,71
67,"16b",13,"M2/4","G:",7,"7","16","b",FALSE,"P1",1,71
68,"16ccL",13,"M2/4","G:",7,"^1","16","cc",FALSE,"+m2",2,72
69,"16bJ",13,"M2/4","G:",7,"v7","16","b",TRUE,"-m2",2,71
70,"16aL",13,"M2/4","G:",7,"v6","16","a",TRUE,"-M2",2,69
71,"16bJ",13,"M2/4","G:",7,"^7","16","b",FALSE,"+M2",2,71
72,"8cc",14,"M2/4","G:",7,"^1","8","cc",FALSE,"+m2",2,72
73,"8dd",14,"M2/4","G:",7,"^2","8","dd",FALSE,"+M2",2,74
74,"8ee}",14,"M2/4","G:",7,"^3","8","ee",FALSE,"+M2",2,76
75,"{(16ccL",14,"M2/4","G:",8,"v1","16","cc",TRUE,"-M3",3,72
76,"16aJ)",14,"M2/4","G:",8,"v6","16","a",TRUE,"-m3",3,69
77,"8.f#",15,"M2/4","G:",8,"v4+","8.","f#",TRUE,"-m3",3,66
