"id","summary","measure","metre","key","phrases","degree","duration","note_name","mint_direction","mint","interval","pitch"
1,"{16c",0,"M3/8","F:",1,"1","16","c",FALSE,"[c]",NA,60
2,"8.f",1,"M3/8","F:",1,"^4","8.","f",FALSE,"+P4",4,65
3,"16g",1,"M3/8","F:",1,"^5","16","g",FALSE,"+M2",2,67
4,"16a",1,"M3/8","F:",1,"^6","16","a",FALSE,"+M2",2,69
5,"16b-/",1,"M3/8","F:",1,"^7-","16","b-",FALSE,"+m2",2,70
6,"16.cc",2,"M3/8","F:",1,"^1","16.","cc",FALSE,"+M2",2,72
7,"32cc",2,"M3/8","F:",1,"1","32","cc",FALSE,"P1",1,72
8,"8.cc}",2,"M3/8","F:",1,"1","8.","cc",FALSE,"P1",1,72
9,"{16cc",2,"M3/8","F:",2,"1","16","cc",FALSE,"P1",1,72
10,"8.dd",3,"M3/8","F:",2,"^2","8.","dd",FALSE,"+M2",2,74
11,"16ff",3,"M3/8","F:",2,"^4","16","ff",FALSE,"+m3",3,77
12,"16ee",3,"M3/8","F:",2,"v3","16","ee",TRUE,"-m2",2,76
13,"16dd",3,"M3/8","F:",2,"v2","16","dd",TRUE,"-M2",2,74
14,"4cc",4,"M3/8","F:",2,"v1","4","cc",TRUE,"-M2",2,72
15,"16r}",4,"M3/8","F:",2,NA,"16",NA,FALSE,NA,NA,NA
16,"{16cc",4,"M3/8","F:",3,"1","16","cc",FALSE,"[cc]",NA,72
17,"16.cc",5,"M3/8","F:",3,"1","16.","cc",FALSE,"P1",1,72
18,"32b-/",5,"M3/8","F:",3,"v7-","32","b-",TRUE,"-M2",2,70
19,"8.b-/",5,"M3/8","F:",3,"7-","8.","b-",FALSE,"P1",1,70
20,"16b-/",5,"M3/8","F:",3,"7-","16","b-",FALSE,"P1",1,70
21,"16.b-/",6,"M3/8","F:",3,"7-","16.","b-",FALSE,"P1",1,70
22,"32a",6,"M3/8","F:",3,"v6","32","a",TRUE,"-m2",2,69
23,"8.a}",6,"M3/8","F:",3,"6","8.","a",FALSE,"P1",1,69
24,"{16cc/",6,"M3/8","F:",4,"^1","16","cc",FALSE,"+m3",3,72
25,"16.cc/",7,"M3/8","F:",4,"1","16.","cc",FALSE,"P1",1,72
26,"32a",7,"M3/8","F:",4,"v6","32","a",TRUE,"-m3",3,69
27,"8f",7,"M3/8","F:",4,"v4","8","f",TRUE,"-M3",3,65
28,"8g",7,"M3/8","F:",4,"^5","8","g",FALSE,"+M2",2,67
29,"4a",8,"M3/8","F:",4,"^6","4","a",FALSE,"+M2",2,69
30,"16r}",8,"M3/8","F:",4,NA,"16",NA,FALSE,NA,NA,NA
31,"{16cc",8,"M3/8","F:",5,"^1","16","cc",FALSE,"[cc]",NA,72
32,"16.cc/",9,"M3/8","F:",5,"1","16.","cc",FALSE,"P1",1,72
33,"32a",9,"M3/8","F:",5,"v6","32","a",TRUE,"-m3",3,69
34,"8f",9,"M3/8","F:",5,"v4","8","f",TRUE,"-M3",3,65
35,"8g",9,"M3/8","F:",5,"^5","8","g",FALSE,"+M2",2,67
36,"4f",10,"M3/8","F:",5,"v4","4","f",TRUE,"-M2",2,65
37,"16r}",10,"M3/8","F:",5,NA,"16",NA,FALSE,NA,NA,NA
