"id","summary","measure","metre","key","phrases","degree","duration","note_name","mint_direction","mint","interval","pitch"
1,"{8cc/L",1,"M3/8","C:",1,"^1","8","cc",FALSE,"[cc]",NA,72
2,"8eeJ",1,"M3/8","C:",1,"^3","8","ee",FALSE,"+M3",3,76
3,"8cc/",1,"M3/8","C:",1,"v1","8","cc",TRUE,"-M3",3,72
4,"4g",2,"M3/8","C:",1,"v5","4","g",TRUE,"-P4",4,67
5,"8g",2,"M3/8","C:",1,"5","8","g",FALSE,"P1",1,67
6,"8cc/L",3,"M3/8","C:",1,"^1","8","cc",FALSE,"+P4",4,72
7,"8eeJ",3,"M3/8","C:",1,"^3","8","ee",FALSE,"+M3",3,76
8,"8cc/",3,"M3/8","C:",1,"v1","8","cc",TRUE,"-M3",3,72
9,"4g",4,"M3/8","C:",1,"v5","4","g",TRUE,"-P4",4,67
10,"8r}",4,"M3/8","C:",1,NA,"8",NA,FALSE,NA,NA,NA
11,"{4cc/",5,"M3/8","C:",2,"^1","4","cc",FALSE,"[cc]",NA,72
12,"8g",5,"M3/8","C:",2,"v5","8","g",TRUE,"-P4",4,67
13,"4a",6,"M3/8","C:",2,"^6","4","a",FALSE,"+M2",2,69
14,"8dd/",6,"M3/8","C:",2,"^2","8","dd",FALSE,"+P4",4,74
15,"8b/L",7,"M3/8","C:",2,"v7","8","b",TRUE,"-m3",3,71
16,"8aJ",7,"M3/8","C:",2,"v6","8","a",TRUE,"-M2",2,69
17,"8b/",7,"M3/8","C:",2,"^7","8","b",FALSE,"+M2",2,71
18,"4cc/",8,"M3/8","C:",2,"^1","4","cc",FALSE,"+m2",2,72
19,"8r}",8,"M3/8","C:",2,NA,"8",NA,FALSE,NA,NA,NA
20,"{4dd/",9,"M3/8","C:",3,"^2","4","dd",FALSE,"[dd]",NA,74
21,"8dd/",9,"M3/8","C:",3,"2","8","dd",FALSE,"P1",1,74
22,"4ee/",10,"M3/8","C:",3,"^3","4","ee",FALSE,"+M2",2,76
23,"8cc/",10,"M3/8","C:",3,"v1","8","cc",TRUE,"-M3",3,72
24,"4b/",11,"M3/8","C:",3,"v7","4","b",TRUE,"-m2",2,71
25,"8cc/",11,"M3/8","C:",3,"^1","8","cc",FALSE,"+m2",2,72
26,"(8ddL",12,"M3/8","C:",3,"^2","8","dd",FALSE,"+M2",2,74
27,"8bJ)",12,"M3/8","C:",3,"v7","8","b",TRUE,"-m3",3,71
28,"8g}",12,"M3/8","C:",3,"v5","8","g",TRUE,"-M3",3,67
29,"{(8ddL",13,"M3/8","C:",4,"^2","8","dd",FALSE,"+P5",5,74
30,"8cc#J)",13,"M3/8","C:",4,"v1+","8","cc#",TRUE,"-m2",2,73
31,"8dd",13,"M3/8","C:",4,"^2","8","dd",FALSE,"+m2",2,74
32,"4ee/",14,"M3/8","C:",4,"^3","4","ee",FALSE,"+M2",2,76
33,"8cc/",14,"M3/8","C:",4,"v1","8","cc",TRUE,"-M3",3,72
34,"4b/",15,"M3/8","C:",4,"v7","4","b",TRUE,"-m2",2,71
35,"8cc/",15,"M3/8","C:",4,"^1","8","cc",FALSE,"+m2",2,72
36,"(8ddL",16,"M3/8","C:",4,"^2","8","dd",FALSE,"+M2",2,74
37,"8bJ)",16,"M3/8","C:",4,"v7","8","b",TRUE,"-m3",3,71
38,"8g}",16,"M3/8","C:",4,"v5","8","g",TRUE,"-M3",3,67
39,"{4cc/",17,"M3/8","C:",5,"^1","4","cc",FALSE,"+P4",4,72
40,"8cc/",17,"M3/8","C:",5,"1","8","cc",FALSE,"P1",1,72
41,"4ee/",18,"M3/8","C:",5,"^3","4","ee",FALSE,"+M3",3,76
42,"8ee/",18,"M3/8","C:",5,"3","8","ee",FALSE,"P1",1,76
43,"4a",19,"M3/8","C:",5,"v6","4","a",TRUE,"-P5",5,69
44,"8cc/",19,"M3/8","C:",5,"^1","8","cc",FALSE,"+m3",3,72
45,"4.ff/}",20,"M3/8","C:",5,"^4","4.","ff",FALSE,"+P4",4,77
46,"{8ff/L",21,"M3/8","C:",6,"4","8","ff",FALSE,"P1",1,77
47,"8eeJ",21,"M3/8","C:",6,"v3","8","ee",TRUE,"-m2",2,76
48,"8dd/",21,"M3/8","C:",6,"v2","8","dd",TRUE,"-M2",2,74
49,"4cc/",22,"M3/8","C:",6,"v1","4","cc",TRUE,"-M2",2,72
50,"8cc/",22,"M3/8","C:",6,"1","8","cc",FALSE,"P1",1,72
51,"8cc/L",23,"M3/8","C:",6,"1","8","cc",FALSE,"P1",1,72
52,"8ddJ",23,"M3/8","C:",6,"^2","8","dd",FALSE,"+M2",2,74
53,"8b/",23,"M3/8","C:",6,"v7","8","b",TRUE,"-m3",3,71
54,"4cc/",24,"M3/8","C:",6,"^1","4","cc",FALSE,"+m2",2,72
55,"8r}",24,"M3/8","C:",6,NA,"8",NA,FALSE,NA,NA,NA
56,"{4cc/",25,"M3/8","C:",7,"1","4","cc",FALSE,"[cc]",NA,72
