"id","summary","measure","metre","key","phrases","degree","duration","note_name","mint_direction","mint","interval","pitch"
1,"{8d",0,"M2/4","D:",1,"^2","8","d",FALSE,"[d]",NA,62
2,"8d",1,"M2/4","D:",1,"2","8","d",FALSE,"P1",1,62
3,"8d",1,"M2/4","D:",1,"2","8","d",FALSE,"P1",1,62
4,"8.e",1,"M2/4","D:",1,"^3","8.","e",FALSE,"+M2",2,64
5,"16e",1,"M2/4","D:",1,"3","16","e",FALSE,"P1",1,64
6,"(8f#L",2,"M2/4","D:",1,"^4+","8","f#",FALSE,"+M2",2,66
7,"8aJ)",2,"M2/4","D:",1,"^6","8","a",FALSE,"+m3",3,69
8,"8dd;}",2,"M2/4","D:",1,"^2","8","dd",FALSE,"+P4",4,74
9,"{8b",2,"M2/4","D:",2,"v7","8","b",TRUE,"-m3",3,71
10,"8a",3,"M2/4","D:",2,"v6","8","a",TRUE,"-M2",2,69
11,"8f#",3,"M2/4","D:",2,"v4+","8","f#",TRUE,"-m3",3,66
12,"8e",3,"M2/4","D:",2,"v3","8","e",TRUE,"-M2",2,64
13,"8g",3,"M2/4","D:",2,"^5","8","g",FALSE,"+m3",3,67
14,"4.f#}",4,"M2/4","D:",2,"v4+","4.","f#",TRUE,"-m2",2,66
15,"{8d",4,"M2/4","D:",3,"v2","8","d",TRUE,"-M3",3,62
16,"8d",5,"M2/4","D:",3,"2","8","d",FALSE,"P1",1,62
17,"8d",5,"M2/4","D:",3,"2","8","d",FALSE,"P1",1,62
18,"8e",5,"M2/4","D:",3,"^3","8","e",FALSE,"+M2",2,64
19,"8e",5,"M2/4","D:",3,"3","8","e",FALSE,"P1",1,64
20,"(8f#L",6,"M2/4","D:",3,"^4+","8","f#",FALSE,"+M2",2,66
21,"8aJ)",6,"M2/4","D:",3,"^6","8","a",FALSE,"+m3",3,69
22,"8dd}",6,"M2/4","D:",3,"^2","8","dd",FALSE,"+P4",4,74
23,"{8b",6,"M2/4","D:",4,"v7","8","b",TRUE,"-m3",3,71
24,"8a",7,"M2/4","D:",4,"v6","8","a",TRUE,"-M2",2,69
25,"8f#",7,"M2/4","D:",4,"v4+","8","f#",TRUE,"-m3",3,66
26,"8e",7,"M2/4","D:",4,"v3","8","e",TRUE,"-M2",2,64
27,"8g",7,"M2/4","D:",4,"^5","8","g",FALSE,"+m3",3,67
28,"4.f#}",8,"M2/4","D:",4,"v4+","4.","f#",TRUE,"-m2",2,66
29,"{8f#",8,"M2/4","D:",5,"4+","8","f#",FALSE,"P1",1,66
30,"8e",9,"M2/4","D:",5,"v3","8","e",TRUE,"-M2",2,64
31,"8e",9,"M2/4","D:",5,"3","8","e",FALSE,"P1",1,64
32,"8a",9,"M2/4","D:",5,"^6","8","a",FALSE,"+P4",4,69
33,"8cc#",9,"M2/4","D:",5,"^1+","8","cc#",FALSE,"+M3",3,73
34,"4cc#",10,"M2/4","D:",5,"1+","4","cc#",FALSE,"P1",1,73
35,"8b}",10,"M2/4","D:",5,"v7","8","b",TRUE,"-M2",2,71
36,"{8a",10,"M2/4","D:",6,"v6","8","a",TRUE,"-M2",2,69
37,"8a",11,"M2/4","D:",6,"6","8","a",FALSE,"P1",1,69
38,"8g#",11,"M2/4","D:",6,"v5+","8","g#",TRUE,"-m2",2,68
39,"8f#",11,"M2/4","D:",6,"v4+","8","f#",TRUE,"-M2",2,66
40,"8e",11,"M2/4","D:",6,"v3","8","e",TRUE,"-M2",2,64
41,"4.e}",12,"M2/4","D:",6,"3","4.","e",FALSE,"P1",1,64
42,"{16f#L",12,"M2/4","D:",7,"^4+","16","f#",FALSE,"+M2",2,66
43,"16gnJ",12,"M2/4","D:",7,"^5","16","g",FALSE,"+m2",2,67
44,"8a",13,"M2/4","D:",7,"^6","8","a",FALSE,"+M2",2,69
45,"8a",13,"M2/4","D:",7,"6","8","a",FALSE,"P1",1,69
46,"8g",13,"M2/4","D:",7,"v5","8","g",TRUE,"-M2",2,67
47,"8f#",13,"M2/4","D:",7,"v4+","8","f#",TRUE,"-m2",2,66
48,"(8eL",14,"M2/4","D:",7,"v3","8","e",TRUE,"-M2",2,64
49,"8bJ)",14,"M2/4","D:",7,"^7","8","b",FALSE,"+P5",5,71
50,"8g}",14,"M2/4","D:",7,"v5","8","g",TRUE,"-M3",3,67
51,"{8e",14,"M2/4","D:",8,"v3","8","e",TRUE,"-m3",3,64
52,"8d",15,"M2/4","D:",8,"v2","8","d",TRUE,"-M2",2,62
53,"8c#",15,"M2/4","D:",8,"v1+","8","c#",TRUE,"-m2",2,61
54,"8f#",15,"M2/4","D:",8,"^4+","8","f#",FALSE,"+P4",4,66
55,"8e",15,"M2/4","D:",8,"v3","8","e",TRUE,"-M2",2,64
56,"4.d;}",16,"M2/4","D:",8,"v2","4.","d",TRUE,"-M2",2,62
