"id","summary","measure","metre","key","phrases","degree","duration","note_name","mint_direction","mint","interval","pitch"
1,"8r",1,"M4/4","D:",0,NA,"8",NA,FALSE,NA,NA,NA
2,"{8a",1,"M4/4","D:",1,"^6","8","a",FALSE,"[a]",NA,69
3,"8a",1,"M4/4","D:",1,"6","8","a",FALSE,"P1",1,69
4,"8a",1,"M4/4","D:",1,"6","8","a",FALSE,"P1",1,69
5,"4.dd",2,"M4/4","D:",1,"^2","4.","dd",FALSE,"+P4",4,74
6,"8f#",2,"M4/4","D:",1,"v4+","8","f#",TRUE,"-m6",6,66
7,"4.a",2,"M4/4","D:",1,"^6","4.","a",FALSE,"+m3",3,69
8,"8g",2,"M4/4","D:",1,"v5","8","g",TRUE,"-M2",2,67
9,"(4g",3,"M4/4","D:",1,"5","4","g",FALSE,"P1",1,67
10,"4f#)",3,"M4/4","D:",1,"v4+","4","f#",TRUE,"-m2",2,66
11,"4r}",3,"M4/4","D:",1,NA,"4",NA,FALSE,NA,NA,NA
12,"{8f#",3,"M4/4","D:",2,"4+","8","f#",FALSE,"[f#]",NA,66
13,"8f#",3,"M4/4","D:",2,"4+","8","f#",FALSE,"P1",1,66
14,"8a",4,"M2/4","D:",2,"^6","8","a",FALSE,"+m3",3,69
15,"8a",4,"M2/4","D:",2,"6","8","a",FALSE,"P1",1,69
16,"8g",4,"M2/4","D:",2,"v5","8","g",TRUE,"-M2",2,67
17,"8g",4,"M2/4","D:",2,"5","8","g",FALSE,"P1",1,67
18,"8e",5,"M2/4","D:",2,"v3","8","e",TRUE,"-m3",3,64
19,"8e}",5,"M2/4","D:",2,"3","8","e",FALSE,"P1",1,64
20,"{8g",5,"M2/4","D:",3,"^5","8","g",FALSE,"+m3",3,67
21,"8g",5,"M2/4","D:",3,"5","8","g",FALSE,"P1",1,67
22,"8b/",6,"M2/4","D:",3,"^7","8","b",FALSE,"+M3",3,71
23,"8b/",6,"M2/4","D:",3,"7","8","b",FALSE,"P1",1,71
24,"8a",6,"M2/4","D:",3,"v6","8","a",TRUE,"-M2",2,69
25,"8a",6,"M2/4","D:",3,"6","8","a",FALSE,"P1",1,69
26,"8f#",7,"M2/4","D:",3,"v4+","8","f#",TRUE,"-m3",3,66
27,"8f#}",7,"M2/4","D:",3,"4+","8","f#",FALSE,"P1",1,66
28,"{8a",7,"M2/4","D:",4,"^6","8","a",FALSE,"+m3",3,69
29,"8a",7,"M2/4","D:",4,"6","8","a",FALSE,"P1",1,69
30,"8dd",8,"M2/4","D:",4,"^2","8","dd",FALSE,"+P4",4,74
31,"8dd",8,"M2/4","D:",4,"2","8","dd",FALSE,"P1",1,74
32,"8b",8,"M2/4","D:",4,"v7","8","b",TRUE,"-m3",3,71
33,"8b",8,"M2/4","D:",4,"7","8","b",FALSE,"P1",1,71
34,"4ee}",9,"M2/4","D:",4,"^3","4","ee",FALSE,"+P4",4,76
35,"{8cc#",9,"M2/4","D:",5,"v1+","8","cc#",TRUE,"-m3",3,73
36,"8a",9,"M2/4","D:",5,"v6","8","a",TRUE,"-M3",3,69
37,"8a",10,"M2/4","D:",5,"6","8","a",FALSE,"P1",1,69
38,"8a",10,"M2/4","D:",5,"6","8","a",FALSE,"P1",1,69
39,"8b",10,"M2/4","D:",5,"^7","8","b",FALSE,"+M2",2,71
40,"8cc#",10,"M2/4","D:",5,"^1+","8","cc#",FALSE,"+M2",2,73
41,"4dd",11,"M2/4","D:",5,"^2","4","dd",FALSE,"+m2",2,74
42,"4r}",11,"M2/4","D:",5,NA,"4",NA,FALSE,NA,NA,NA
