"id","summary","measure","metre","key","phrases","degree","duration","note_name","mint_direction","mint","interval","pitch"
1,"{8g",1,"M2/4","G:",1,"^5","8","g",FALSE,"[g]",NA,67
2,"8a",1,"M2/4","G:",1,"^6","8","a",FALSE,"+M2",2,69
3,"8b/",1,"M2/4","G:",1,"^7","8","b",FALSE,"+M2",2,71
4,"8r",1,"M2/4","G:",1,NA,"8",NA,FALSE,NA,NA,NA
5,"8b/",2,"M2/4","G:",1,"7","8","b",FALSE,"[b]",NA,71
6,"8cc/",2,"M2/4","G:",1,"^1","8","cc",FALSE,"+m2",2,72
7,"8dd/",2,"M2/4","G:",1,"^2","8","dd",FALSE,"+M2",2,74
8,"8r}",2,"M2/4","G:",1,NA,"8",NA,FALSE,NA,NA,NA
9,"{8ee",3,"M2/4","G:",2,"^3","8","ee",FALSE,"[ee]",NA,76
10,"8ee",3,"M2/4","G:",2,"3","8","ee",FALSE,"P1",1,76
11,"8ee",3,"M2/4","G:",2,"3","8","ee",FALSE,"P1",1,76
12,"8ee",3,"M2/4","G:",2,"3","8","ee",FALSE,"P1",1,76
13,"8dd/",4,"M2/4","G:",2,"v2","8","dd",TRUE,"-M2",2,74
14,"8cc/",4,"M2/4","G:",2,"v1","8","cc",TRUE,"-M2",2,72
15,"8b/",4,"M2/4","G:",2,"v7","8","b",TRUE,"-m2",2,71
16,"8r}",4,"M2/4","G:",2,NA,"8",NA,FALSE,NA,NA,NA
17,"{8a",5,"M2/4","G:",3,"v6","8","a",FALSE,"[a]",NA,69
18,"8g",5,"M2/4","G:",3,"v5","8","g",TRUE,"-M2",2,67
19,"8a",5,"M2/4","G:",3,"^6","8","a",FALSE,"+M2",2,69
20,"8g",5,"M2/4","G:",3,"v5","8","g",TRUE,"-M2",2,67
21,"8a",6,"M2/4","G:",3,"^6","8","a",FALSE,"+M2",2,69
22,"8b/",6,"M2/4","G:",3,"^7","8","b",FALSE,"+M2",2,71
23,"4cc}",6,"M2/4","G:",3,"^1","4","cc",FALSE,"+m2",2,72
24,"{8b/",7,"M2/4","G:",4,"v7","8","b",TRUE,"-m2",2,71
25,"8a/",7,"M2/4","G:",4,"v6","8","a",TRUE,"-M2",2,69
26,"8b/",7,"M2/4","G:",4,"^7","8","b",FALSE,"+M2",2,71
27,"8a/",7,"M2/4","G:",4,"v6","8","a",TRUE,"-M2",2,69
28,"8b/",8,"M2/4","G:",4,"^7","8","b",FALSE,"+M2",2,71
29,"8cc",8,"M2/4","G:",4,"^1","8","cc",FALSE,"+m2",2,72
30,"4dd}",8,"M2/4","G:",4,"^2","4","dd",FALSE,"+M2",2,74
31,"{4.ee",9,"M2/4","G:",5,"^3","4.","ee",FALSE,"+M2",2,76
32,"8ee",9,"M2/4","G:",5,"3","8","ee",FALSE,"P1",1,76
33,"8dd",10,"M2/4","G:",5,"v2","8","dd",TRUE,"-M2",2,74
34,"8cc/",10,"M2/4","G:",5,"v1","8","cc",TRUE,"-M2",2,72
35,"8b/",10,"M2/4","G:",5,"v7","8","b",TRUE,"-m2",2,71
36,"8a",10,"M2/4","G:",5,"v6","8","a",TRUE,"-M2",2,69
37,"4g",11,"M2/4","G:",5,"v5","4","g",TRUE,"-M2",2,67
38,"4r}",11,"M2/4","G:",5,NA,"4",NA,FALSE,NA,NA,NA
