"id","summary","measure","metre","key","phrases","degree","duration","note_name","mint_direction","mint","interval","pitch"
1,"{8c",0,"M2/4","F:",1,"1","8","c",FALSE,"[c]",NA,60
2,"8f",1,"M2/4","F:",1,"^4","8","f",FALSE,"+P4",4,65
3,"8g",1,"M2/4","F:",1,"^5","8","g",FALSE,"+M2",2,67
4,"8a",1,"M2/4","F:",1,"^6","8","a",FALSE,"+M2",2,69
5,"8b-/",1,"M2/4","F:",1,"^7-","8","b-",FALSE,"+m2",2,70
6,"8cc/",2,"M2/4","F:",1,"^1","8","cc",FALSE,"+M2",2,72
7,"16cc/L",2,"M2/4","F:",1,"1","16","cc",FALSE,"P1",1,72
8,"16bnJ",2,"M2/4","F:",1,"v7","16","b",TRUE,"-m2",2,71
9,"8cc/}",2,"M2/4","F:",1,"^1","8","cc",FALSE,"+m2",2,72
10,"{8ff/",2,"M2/4","F:",2,"^4","8","ff",FALSE,"+P4",4,77
11,"8cc/",3,"M2/4","F:",2,"v1","8","cc",TRUE,"-P4",4,72
12,"8a/",3,"M2/4","F:",2,"v6","8","a",TRUE,"-m3",3,69
13,"8b-/",3,"M2/4","F:",2,"^7-","8","b-",FALSE,"+m2",2,70
14,"8g/",3,"M2/4","F:",2,"v5","8","g",TRUE,"-m3",3,67
15,"4a",4,"M2/4","F:",2,"^6","4","a",FALSE,"+M2",2,69
16,"8r}",4,"M2/4","F:",2,NA,"8",NA,FALSE,NA,NA,NA
17,"{8c",4,"M2/4","F:",3,"v1","8","c",FALSE,"[c]",NA,60
18,"8f",5,"M2/4","F:",3,"^4","8","f",FALSE,"+P4",4,65
19,"8g",5,"M2/4","F:",3,"^5","8","g",FALSE,"+M2",2,67
20,"8a",5,"M2/4","F:",3,"^6","8","a",FALSE,"+M2",2,69
21,"8b-/",5,"M2/4","F:",3,"^7-","8","b-",FALSE,"+m2",2,70
22,"8cc/",6,"M2/4","F:",3,"^1","8","cc",FALSE,"+M2",2,72
23,"16cc/L",6,"M2/4","F:",3,"1","16","cc",FALSE,"P1",1,72
24,"16bnJ",6,"M2/4","F:",3,"v7","16","b",TRUE,"-m2",2,71
25,"8cc/}",6,"M2/4","F:",3,"^1","8","cc",FALSE,"+m2",2,72
26,"{8ff/",6,"M2/4","F:",4,"^4","8","ff",FALSE,"+P4",4,77
27,"8cc/",7,"M2/4","F:",4,"v1","8","cc",TRUE,"-P4",4,72
28,"8a",7,"M2/4","F:",4,"v6","8","a",TRUE,"-m3",3,69
29,"8b-X/",7,"M2/4","F:",4,"^7-","8","b-",FALSE,"+m2",2,70
30,"8g",7,"M2/4","F:",4,"v5","8","g",TRUE,"-m3",3,67
31,"4f",8,"M2/4","F:",4,"v4","4","f",TRUE,"-M2",2,65
32,"8r}",8,"M2/4","F:",4,NA,"8",NA,FALSE,NA,NA,NA
