"id","summary","measure","metre","key","phrases","degree","duration","note_name","mint_direction","mint","interval","pitch"
1,"{4.d",1,"M3/4","D:",1,"^2","4.","d",FALSE,"[d]",NA,62
2,"8f#",1,"M3/4","D:",1,"^4+","8","f#",FALSE,"+M3",3,66
3,"8f#",1,"M3/4","D:",1,"4+","8","f#",FALSE,"P1",1,66
4,"8a",1,"M3/4","D:",1,"^6","8","a",FALSE,"+m3",3,69
5,"16aL",2,"M3/4","D:",1,"6","16","a",FALSE,"P1",1,69
6,"16gJ",2,"M3/4","D:",1,"v5","16","g",TRUE,"-M2",2,67
7,"16f#L",2,"M3/4","D:",1,"v4+","16","f#",TRUE,"-m2",2,66
8,"16gJ",2,"M3/4","D:",1,"^5","16","g",FALSE,"+m2",2,67
9,"4e",2,"M3/4","D:",1,"v3","4","e",TRUE,"-m3",3,64
10,"4r}",2,"M3/4","D:",1,NA,"4",NA,FALSE,NA,NA,NA
11,"{4.d",3,"M3/4","D:",2,"v2","4.","d",FALSE,"[d]",NA,62
12,"8f#",3,"M3/4","D:",2,"^4+","8","f#",FALSE,"+M3",3,66
13,"8f#",3,"M3/4","D:",2,"4+","8","f#",FALSE,"P1",1,66
14,"8a",3,"M3/4","D:",2,"^6","8","a",FALSE,"+m3",3,69
15,"4a",4,"M3/4","D:",2,"6","4","a",FALSE,"P1",1,69
16,"4e",4,"M3/4","D:",2,"v3","4","e",TRUE,"-P4",4,64
17,"4r}",4,"M3/4","D:",2,NA,"4",NA,FALSE,NA,NA,NA
18,"{4.d",5,"M3/4","D:",3,"v2","4.","d",FALSE,"[d]",NA,62
19,"8f#",5,"M3/4","D:",3,"^4+","8","f#",FALSE,"+M3",3,66
20,"8f#",5,"M3/4","D:",3,"4+","8","f#",FALSE,"P1",1,66
21,"8a",5,"M3/4","D:",3,"^6","8","a",FALSE,"+m3",3,69
22,"16aL",6,"M3/4","D:",3,"6","16","a",FALSE,"P1",1,69
23,"16gJ",6,"M3/4","D:",3,"v5","16","g",TRUE,"-M2",2,67
24,"16f#L",6,"M3/4","D:",3,"v4+","16","f#",TRUE,"-m2",2,66
25,"16gJ",6,"M3/4","D:",3,"^5","16","g",FALSE,"+m2",2,67
26,"4e",6,"M3/4","D:",3,"v3","4","e",TRUE,"-m3",3,64
27,"4r}",6,"M3/4","D:",3,NA,"4",NA,FALSE,NA,NA,NA
28,"{8.a",7,"M3/4","D:",4,"^6","8.","a",FALSE,"[a]",NA,69
29,"16dd",7,"M3/4","D:",4,"^2","16","dd",FALSE,"+P4",4,74
30,"8b",7,"M3/4","D:",4,"v7","8","b",TRUE,"-m3",3,71
31,"16aL",7,"M3/4","D:",4,"v6","16","a",TRUE,"-M2",2,69
32,"16gJ",7,"M3/4","D:",4,"v5","16","g",TRUE,"-M2",2,67
33,"16f#L",7,"M3/4","D:",4,"v4+","16","f#",TRUE,"-m2",2,66
34,"16eJ",7,"M3/4","D:",4,"v3","16","e",TRUE,"-M2",2,64
35,"16dL",7,"M3/4","D:",4,"v2","16","d",TRUE,"-M2",2,62
36,"16c#J",7,"M3/4","D:",4,"v1+","16","c#",TRUE,"-m2",2,61
37,"4e",8,"M3/4","D:",4,"^3","4","e",FALSE,"+m3",3,64
38,"4d",8,"M3/4","D:",4,"v2","4","d",TRUE,"-M2",2,62
39,"4r}",8,"M3/4","D:",4,NA,"4",NA,FALSE,NA,NA,NA
40,"{4.e",9,"M3/4","D:",5,"^3","4.","e",FALSE,"[e]",NA,64
41,"8a",9,"M3/4","D:",5,"^6","8","a",FALSE,"+P4",4,69
42,"8a",9,"M3/4","D:",5,"6","8","a",FALSE,"P1",1,69
43,"8e",9,"M3/4","D:",5,"v3","8","e",TRUE,"-P4",4,64
44,"16gL",10,"M3/4","D:",5,"^5","16","g",FALSE,"+m3",3,67
45,"16f#J",10,"M3/4","D:",5,"v4+","16","f#",TRUE,"-m2",2,66
46,"16eL",10,"M3/4","D:",5,"v3","16","e",TRUE,"-M2",2,64
47,"16f#J",10,"M3/4","D:",5,"^4+","16","f#",FALSE,"+M2",2,66
48,"4d",10,"M3/4","D:",5,"v2","4","d",TRUE,"-M3",3,62
49,"4r}",10,"M3/4","D:",5,NA,"4",NA,FALSE,NA,NA,NA
50,"{4.e",11,"M3/4","D:",6,"^3","4.","e",FALSE,"[e]",NA,64
51,"8cc#",11,"M3/4","D:",6,"^1+","8","cc#",FALSE,"+M6",6,73
52,"8cc#",11,"M3/4","D:",6,"1+","8","cc#",FALSE,"P1",1,73
