"id","summary","measure","metre","key","phrases","degree","duration","note_name","mint_direction","mint","interval","pitch"
1,"{8.b",1,"M3/8","G:",1,"^7","8.","b",FALSE,"[b]",NA,71
2,"16a",1,"M3/8","G:",1,"v6","16","a",TRUE,"-M2",2,69
3,"8g",1,"M3/8","G:",1,"v5","8","g",TRUE,"-M2",2,67
4,"8g",2,"M3/8","G:",1,"5","8","g",FALSE,"P1",1,67
5,"8d",2,"M3/8","G:",1,"v2","8","d",TRUE,"-P4",4,62
6,"8d}",2,"M3/8","G:",1,"2","8","d",FALSE,"P1",1,62
7,"{16r",3,"M3/8","G:",2,NA,"16",NA,FALSE,NA,NA,NA
8,"16d",3,"M3/8","G:",2,"2","16","d",FALSE,"[d]",NA,62
9,"16g",3,"M3/8","G:",2,"^5","16","g",FALSE,"+P4",4,67
10,"16b",3,"M3/8","G:",2,"^7","16","b",FALSE,"+M3",3,71
11,"8dd",3,"M3/8","G:",2,"^2","8","dd",FALSE,"+m3",3,74
12,"16r",4,"M3/8","G:",2,NA,"16",NA,FALSE,NA,NA,NA
13,"16dd",4,"M3/8","G:",2,"2","16","dd",FALSE,"[dd]",NA,74
14,"16b",4,"M3/8","G:",2,"v7","16","b",TRUE,"-m3",3,71
15,"16g",4,"M3/8","G:",2,"v5","16","g",TRUE,"-M3",3,67
16,"8d}",4,"M3/8","G:",2,"v2","8","d",TRUE,"-P4",4,62
17,"{8.cc",5,"M3/8","G:",3,"^1","8.","cc",FALSE,"+m7",7,72
18,"16b",5,"M3/8","G:",3,"v7","16","b",TRUE,"-m2",2,71
19,"8a",5,"M3/8","G:",3,"v6","8","a",TRUE,"-M2",2,69
20,"8a",6,"M3/8","G:",3,"6","8","a",FALSE,"P1",1,69
21,"8d",6,"M3/8","G:",3,"v2","8","d",TRUE,"-P5",5,62
22,"8d}",6,"M3/8","G:",3,"2","8","d",FALSE,"P1",1,62
23,"{16r",7,"M3/8","G:",4,NA,"16",NA,FALSE,NA,NA,NA
24,"16d",7,"M3/8","G:",4,"2","16","d",FALSE,"[d]",NA,62
25,"16f#",7,"M3/8","G:",4,"^4+","16","f#",FALSE,"+M3",3,66
26,"16a",7,"M3/8","G:",4,"^6","16","a",FALSE,"+m3",3,69
27,"8dd",7,"M3/8","G:",4,"^2","8","dd",FALSE,"+P4",4,74
28,"16r",8,"M3/8","G:",4,NA,"16",NA,FALSE,NA,NA,NA
29,"16dd",8,"M3/8","G:",4,"2","16","dd",FALSE,"[dd]",NA,74
30,"16a",8,"M3/8","G:",4,"v6","16","a",TRUE,"-P4",4,69
31,"16f#",8,"M3/8","G:",4,"v4+","16","f#",TRUE,"-m3",3,66
32,"8d}",8,"M3/8","G:",4,"v2","8","d",TRUE,"-M3",3,62
33,"{8.b",9,"M3/8","G:",5,"^7","8.","b",FALSE,"+M6",6,71
34,"16cc",9,"M3/8","G:",5,"^1","16","cc",FALSE,"+m2",2,72
35,"8dd",9,"M3/8","G:",5,"^2","8","dd",FALSE,"+M2",2,74
36,"8ee",10,"M3/8","G:",5,"^3","8","ee",FALSE,"+M2",2,76
37,"8a",10,"M3/8","G:",5,"v6","8","a",TRUE,"-P5",5,69
38,"8a}",10,"M3/8","G:",5,"6","8","a",FALSE,"P1",1,69
39,"{8cc",11,"M3/8","G:",6,"^1","8","cc",FALSE,"+m3",3,72
40,"8a",11,"M3/8","G:",6,"v6","8","a",TRUE,"-m3",3,69
41,"8f#",11,"M3/8","G:",6,"v4+","8","f#",TRUE,"-m3",3,66
42,"8g",12,"M3/8","G:",6,"^5","8","g",FALSE,"+m2",2,67
43,"8b",12,"M3/8","G:",6,"^7","8","b",FALSE,"+M3",3,71
44,"8g}",12,"M3/8","G:",6,"v5","8","g",TRUE,"-M3",3,67
45,"{16r",13,"M3/8","G:",7,NA,"16",NA,FALSE,NA,NA,NA
46,"16ee",13,"M3/8","G:",7,"^3","16","ee",FALSE,"[ee]",NA,76
47,"16ee",13,"M3/8","G:",7,"3","16","ee",FALSE,"P1",1,76
48,"16ee",13,"M3/8","G:",7,"3","16","ee",FALSE,"P1",1,76
49,"8ee",13,"M3/8","G:",7,"3","8","ee",FALSE,"P1",1,76
50,"16r",14,"M3/8","G:",7,NA,"16",NA,FALSE,NA,NA,NA
51,"16dd",14,"M3/8","G:",7,"v2","16","dd",FALSE,"[dd]",NA,74
52,"16dd",14,"M3/8","G:",7,"2","16","dd",FALSE,"P1",1,74
53,"16dd",14,"M3/8","G:",7,"2","16","dd",FALSE,"P1",1,74
54,"8dd}",14,"M3/8","G:",7,"2","8","dd",FALSE,"P1",1,74
55,"{8r",15,"M3/8","G:",8,NA,"8",NA,FALSE,NA,NA,NA
56,"8f#",15,"M3/8","G:",8,"v4+","8","f#",FALSE,"[f#]",NA,66
57,"8f#",15,"M3/8","G:",8,"4+","8","f#",FALSE,"P1",1,66
58,"4g",16,"M3/8","G:",8,"^5","4","g",FALSE,"+m2",2,67
59,"8r}",16,"M3/8","G:",8,NA,"8",NA,FALSE,NA,NA,NA
