"id","summary","measure","metre","key","phrases","degree","duration","note_name","mint_direction","mint","interval","pitch"
1,"{8f",0,"M2/4","B-:",1,"^4","8","f",FALSE,"[f]",NA,65
2,"8b-",1,"M2/4","B-:",1,"^7-","8","b-",FALSE,"+P4",4,70
3,"8dd",1,"M2/4","B-:",1,"^2","8","dd",FALSE,"+M3",3,74
4,"8b-",1,"M2/4","B-:",1,"v7-","8","b-",TRUE,"-M3",3,70
5,"8dd",1,"M2/4","B-:",1,"^2","8","dd",FALSE,"+M3",3,74
6,"4b-",2,"M2/4","B-:",1,"v7-","4","b-",TRUE,"-M3",3,70
7,"8b-}",2,"M2/4","B-:",1,"7-","8","b-",FALSE,"P1",1,70
8,"{8b-",2,"M2/4","B-:",2,"7-","8","b-",FALSE,"P1",1,70
9,"8cc",3,"M2/4","B-:",2,"^1","8","cc",FALSE,"+M2",2,72
10,"8f",3,"M2/4","B-:",2,"v4","8","f",TRUE,"-P5",5,65
11,"8f",3,"M2/4","B-:",2,"4","8","f",FALSE,"P1",1,65
12,"8f",3,"M2/4","B-:",2,"4","8","f",FALSE,"P1",1,65
13,"4b-",4,"M2/4","B-:",2,"^7-","4","b-",FALSE,"+P4",4,70
14,"8r}",4,"M2/4","B-:",2,NA,"8",NA,FALSE,NA,NA,NA
15,"{8f",4,"M2/4","B-:",3,"v4","8","f",FALSE,"[f]",NA,65
16,"8d",5,"M2/4","B-:",3,"v2","8","d",TRUE,"-m3",3,62
17,"8B-",5,"M2/4","B-:",3,"v7-","8","B-",TRUE,"-M3",3,58
18,"8d",5,"M2/4","B-:",3,"^2","8","d",FALSE,"+M3",3,62
19,"8f",5,"M2/4","B-:",3,"^4","8","f",FALSE,"+m3",3,65
20,"4d",6,"M2/4","B-:",3,"v2","4","d",TRUE,"-m3",3,62
21,"8d}",6,"M2/4","B-:",3,"2","8","d",FALSE,"P1",1,62
22,"{8d",6,"M2/4","B-:",4,"2","8","d",FALSE,"P1",1,62
23,"8e-",7,"M2/4","B-:",4,"^3-","8","e-",FALSE,"+m2",2,63
24,"8e-",7,"M2/4","B-:",4,"3-","8","e-",FALSE,"P1",1,63
25,"8e-",7,"M2/4","B-:",4,"3-","8","e-",FALSE,"P1",1,63
26,"8e-",7,"M2/4","B-:",4,"3-","8","e-",FALSE,"P1",1,63
27,"4d",8,"M2/4","B-:",4,"v2","4","d",TRUE,"-m2",2,62
28,"8r",8,"M2/4","B-:",4,NA,"8",NA,FALSE,NA,NA,NA
29,"8r",8,"M2/4","B-:",4,NA,"8",NA,FALSE,NA,NA,NA
30,"8r}",9,"M2/4","B-:",4,NA,"8",NA,FALSE,NA,NA,NA
31,"{8ff",9,"M2/4","B-:",5,"^^4","8","ff",FALSE,"[ff]",NA,77
32,"8dd",9,"M2/4","B-:",5,"v2","8","dd",TRUE,"-m3",3,74
33,"8r",9,"M2/4","B-:",5,NA,"8",NA,FALSE,NA,NA,NA
34,"8r",10,"M2/4","B-:",5,NA,"8",NA,FALSE,NA,NA,NA
35,"8ff",10,"M2/4","B-:",5,"^4","8","ff",FALSE,"[ff]",NA,77
36,"8dd",10,"M2/4","B-:",5,"v2","8","dd",TRUE,"-m3",3,74
37,"8r",10,"M2/4","B-:",5,NA,"8",NA,FALSE,NA,NA,NA
38,"2r",11,"M2/4","B-:",5,NA,"2",NA,FALSE,NA,NA,NA
39,"8r",12,"M2/4","B-:",5,NA,"8",NA,FALSE,NA,NA,NA
40,"8ff",12,"M2/4","B-:",5,"^4","8","ff",FALSE,"[ff]",NA,77
41,"8dd}",12,"M2/4","B-:",5,"v2","8","dd",TRUE,"-m3",3,74
