"id","summary","measure","metre","key","phrases","degree","duration","note_name","mint_direction","mint","interval","pitch"
1,"{4a",1,"M4/4","A:",1,"^6","4","a",FALSE,"[a]",NA,69
2,"8.a",1,"M4/4","A:",1,"^6","8.","a",FALSE,"P1",1,69
3,"16a",1,"M4/4","A:",1,"^6","16","a",FALSE,"P1",1,69
4,"4cc#",1,"M4/4","A:",1,"^1+","4","cc#",FALSE,"+M3",3,73
5,"8.a",1,"M4/4","A:",1,"^6","8.","a",TRUE,"-M3",3,69
6,"16cc#",1,"M4/4","A:",1,"^1+","16","cc#",FALSE,"+M3",3,73
7,"4ee",2,"M4/4","A:",1,"^3","4","ee",FALSE,"+m3",3,76
8,"8.ee",2,"M4/4","A:",1,"^3","8.","ee",FALSE,"P1",1,76
9,"16ee",2,"M4/4","A:",1,"^3","16","ee",FALSE,"P1",1,76
10,"4cc#",2,"M4/4","A:",1,"^1+","4","cc#",TRUE,"-m3",3,73
11,"4a}",2,"M4/4","A:",1,"^6","4","a",TRUE,"-M3",3,69
12,"{4b",3,"M4/4","A:",2,"v7","4","b",FALSE,"+M2",2,71
13,"8.b",3,"M4/4","A:",2,"v7","8.","b",FALSE,"P1",1,71
14,"16b",3,"M4/4","A:",2,"v7","16","b",FALSE,"P1",1,71
15,"4b",3,"M4/4","A:",2,"v7","4","b",FALSE,"P1",1,71
16,"8.a",3,"M4/4","A:",2,"^6","8.","a",TRUE,"-M2",2,69
17,"16f#",3,"M4/4","A:",2,"v4+","16","f#",TRUE,"-m3",3,66
18,"8eL",4,"M4/4","A:",2,"v3","8","e",TRUE,"-M2",2,64
19,"8g#J",4,"M4/4","A:",2,"^5+","8","g#",FALSE,"+M3",3,68
20,"8f#",4,"M4/4","A:",2,"v4+","8","f#",TRUE,"-M2",2,66
21,"8d#",4,"M4/4","A:",2,"v2+","8","d#",TRUE,"-m3",3,63
22,"2e}",4,"M4/4","A:",2,"v3","2","e",FALSE,"+m2",2,64
23,"{4a",5,"M4/4","A:",3,"^6","4","a",FALSE,"+P4",4,69
24,"8.a",5,"M4/4","A:",3,"^6","8.","a",FALSE,"P1",1,69
25,"16a",5,"M4/4","A:",3,"^6","16","a",FALSE,"P1",1,69
26,"4cc#",5,"M4/4","A:",3,"^1+","4","cc#",FALSE,"+M3",3,73
27,"8.a",5,"M4/4","A:",3,"^6","8.","a",TRUE,"-M3",3,69
28,"16cc#",5,"M4/4","A:",3,"^1+","16","cc#",FALSE,"+M3",3,73
29,"4ee",6,"M4/4","A:",3,"^3","4","ee",FALSE,"+m3",3,76
30,"8.ee",6,"M4/4","A:",3,"^3","8.","ee",FALSE,"P1",1,76
31,"16ee",6,"M4/4","A:",3,"^3","16","ee",FALSE,"P1",1,76
32,"4cc#",6,"M4/4","A:",3,"^1+","4","cc#",TRUE,"-m3",3,73
33,"4a}",6,"M4/4","A:",3,"^6","4","a",TRUE,"-M3",3,69
34,"{4b",7,"M4/4","A:",4,"v7","4","b",FALSE,"+M2",2,71
35,"8.b",7,"M4/4","A:",4,"v7","8.","b",FALSE,"P1",1,71
36,"16b",7,"M4/4","A:",4,"v7","16","b",FALSE,"P1",1,71
37,"4b",7,"M4/4","A:",4,"v7","4","b",FALSE,"P1",1,71
38,"8.a",7,"M4/4","A:",4,"^6","8.","a",TRUE,"-M2",2,69
39,"16f#",7,"M4/4","A:",4,"v4+","16","f#",TRUE,"-m3",3,66
40,"8eL",8,"M4/4","A:",4,"v3","8","e",TRUE,"-M2",2,64
41,"8g#J",8,"M4/4","A:",4,"^5+","8","g#",FALSE,"+M3",3,68
42,"8f#",8,"M4/4","A:",4,"v4+","8","f#",TRUE,"-M2",2,66
43,"8d#",8,"M4/4","A:",4,"v2+","8","d#",TRUE,"-m3",3,63
44,"2e}",8,"M4/4","A:",4,"v3","2","e",FALSE,"+m2",2,64
45,"{8e",9,"M4/4","A:",5,"v3","8","e",FALSE,"P1",1,64
46,"8r",9,"M4/4","A:",5,NA,"8",NA,FALSE,NA,NA,NA
47,"8g#",9,"M4/4","A:",5,"^5+","8","g#",FALSE,"[g#]",NA,68
48,"8r",9,"M4/4","A:",5,NA,"8",NA,FALSE,NA,NA,NA
49,"2b^",9,"M4/4","A:",5,"v7","2","b",FALSE,"[b]",NA,71
50,"8g#'",10,"M4/4","A:",5,"^5+","8","g#",TRUE,"-m3",3,68
51,"8a'",10,"M4/4","A:",5,"^6","8","a",FALSE,"+m2",2,69
52,"8b/'",10,"M4/4","A:",5,"v7","8","b",FALSE,"+M2",2,71
53,"8cc#'",10,"M4/4","A:",5,"^1+","8","cc#",FALSE,"+M2",2,73
54,"2dd^}",10,"M4/4","A:",5,"^2","2","dd",FALSE,"+m2",2,74
55,"{4cc#",11,"M4/4","A:",6,"^1+","4","cc#",TRUE,"-m2",2,73
56,"8b/",11,"M4/4","A:",6,"v7","8","b",TRUE,"-M2",2,71
57,"8a",11,"M4/4","A:",6,"^6","8","a",TRUE,"-M2",2,69
58,"4b",11,"M4/4","A:",6,"v7","4","b",FALSE,"+M2",2,71
59,"4e",11,"M4/4","A:",6,"v3","4","e",TRUE,"-P5",5,64
60,"4cc#",12,"M4/4","A:",6,"^1+","4","cc#",FALSE,"+M6",6,73
61,"8b/",12,"M4/4","A:",6,"v7","8","b",TRUE,"-M2",2,71
62,"8a",12,"M4/4","A:",6,"^6","8","a",TRUE,"-M2",2,69
63,"4b",12,"M4/4","A:",6,"v7","4","b",FALSE,"+M2",2,71
64,"4e}",12,"M4/4","A:",6,"v3","4","e",TRUE,"-P5",5,64
