"id","summary","measure","metre","key","phrases","degree","duration","note_name","mint_direction","mint","interval","pitch"
1,"{4e",0,"M4/4","A:",1,"^3","4","e",FALSE,"[e]",NA,64
2,"4a",1,"M4/4","A:",1,"^6","4","a",FALSE,"+P4",4,69
3,"4b/",1,"M4/4","A:",1,"^7","4","b",FALSE,"+M2",2,71
4,"4cc#",1,"M4/4","A:",1,"^1+","4","cc#",FALSE,"+M2",2,73
5,"4dd",1,"M4/4","A:",1,"^2","4","dd",FALSE,"+m2",2,74
6,"4ee",2,"M4/4","A:",1,"^3","4","ee",FALSE,"+M2",2,76
7,"4cc#",2,"M4/4","A:",1,"v1+","4","cc#",TRUE,"-m3",3,73
8,"4r}",2,"M4/4","A:",1,NA,"4",NA,FALSE,NA,NA,NA
9,"{4ee",2,"M4/4","A:",2,"^3","4","ee",FALSE,"[ee]",NA,76
10,"4ff#",3,"M4/4","A:",2,"^4+","4","ff#",FALSE,"+M2",2,78
11,"4ee",3,"M4/4","A:",2,"v3","4","ee",TRUE,"-M2",2,76
12,"4dd",3,"M4/4","A:",2,"v2","4","dd",TRUE,"-M2",2,74
13,"4cc#",3,"M4/4","A:",2,"v1+","4","cc#",TRUE,"-m2",2,73
14,"2b",4,"M4/4","A:",2,"v7","2","b",TRUE,"-M2",2,71
15,"4r}",4,"M4/4","A:",2,NA,"4",NA,FALSE,NA,NA,NA
16,"{4e",4,"M4/4","A:",3,"v3","4","e",FALSE,"[e]",NA,64
17,"4a",5,"M4/4","A:",3,"^6","4","a",FALSE,"+P4",4,69
18,"4b/",5,"M4/4","A:",3,"^7","4","b",FALSE,"+M2",2,71
19,"4cc#/",5,"M4/4","A:",3,"^1+","4","cc#",FALSE,"+M2",2,73
20,"4dd",5,"M4/4","A:",3,"^2","4","dd",FALSE,"+m2",2,74
21,"4ee",6,"M4/4","A:",3,"^3","4","ee",FALSE,"+M2",2,76
22,"4cc#",6,"M4/4","A:",3,"v1+","4","cc#",TRUE,"-m3",3,73
23,"4r}",6,"M4/4","A:",3,NA,"4",NA,FALSE,NA,NA,NA
24,"{4ee",6,"M4/4","A:",4,"^3","4","ee",FALSE,"[ee]",NA,76
25,"4ee",7,"M4/4","A:",4,"3","4","ee",FALSE,"P1",1,76
26,"4dd",7,"M4/4","A:",4,"v2","4","dd",TRUE,"-M2",2,74
27,"4cc#",7,"M4/4","A:",4,"v1+","4","cc#",TRUE,"-m2",2,73
28,"4b/",7,"M4/4","A:",4,"v7","4","b",TRUE,"-M2",2,71
29,"2a",8,"M4/4","A:",4,"v6","2","a",TRUE,"-M2",2,69
30,"2r}",8,"M4/4","A:",4,NA,"2",NA,FALSE,NA,NA,NA
31,"{4a",9,"M3/4","A:",5,"6","4","a",FALSE,"[a]",NA,69
32,"4a",9,"M3/4","A:",5,"6","4","a",FALSE,"P1",1,69
33,"4a",9,"M3/4","A:",5,"6","4","a",FALSE,"P1",1,69
34,"2dd/",10,"M3/4","A:",5,"^2","2","dd",FALSE,"+P4",4,74
35,"4dd/",10,"M3/4","A:",5,"2","4","dd",FALSE,"P1",1,74
36,"(>4ee/",11,"M3/4","A:",5,"^3","4","ee",FALSE,"+M2",2,76
37,"4dd/)",11,"M3/4","A:",5,"v2","4","dd",TRUE,"-M2",2,74
38,"4ee/",11,"M3/4","A:",5,"^3","4","ee",FALSE,"+M2",2,76
39,"2ff#/}",12,"M3/4","A:",5,"^4+","2","ff#",FALSE,"+M2",2,78
40,"{4a",12,"M3/4","A:",6,"v6","4","a",TRUE,"-M6",6,69
41,"(>4a",13,"M3/4","A:",6,"6","4","a",FALSE,"P1",1,69
42,"4ff#/)",13,"M3/4","A:",6,"^4+","4","ff#",FALSE,"+M6",6,78
43,"4ff#/",13,"M3/4","A:",6,"4+","4","ff#",FALSE,"P1",1,78
44,"(>4ee/",14,"M3/4","A:",6,"v3","4","ee",TRUE,"-M2",2,76
45,"4dd/)",14,"M3/4","A:",6,"v2","4","dd",TRUE,"-M2",2,74
46,"4cc#/",14,"M3/4","A:",6,"v1+","4","cc#",TRUE,"-m2",2,73
47,"(>4b/",15,"M3/4","A:",6,"v7","4","b",TRUE,"-M2",2,71
48,"4cc#/)",15,"M3/4","A:",6,"^1+","4","cc#",FALSE,"+M2",2,73
49,"4dd/",15,"M3/4","A:",6,"^2","4","dd",FALSE,"+m2",2,74
50,"2cc#/}",16,"M3/4","A:",6,"v1+","2","cc#",TRUE,"-m2",2,73
51,"{4cc#/",16,"M3/4","A:",7,"1+","4","cc#",FALSE,"P1",1,73
52,"2ee/",17,"M3/4","A:",7,"^3","2","ee",FALSE,"+m3",3,76
53,"4cc#/",17,"M3/4","A:",7,"v1+","4","cc#",TRUE,"-m3",3,73
54,"(>4ee/",18,"M3/4","A:",7,"^3","4","ee",FALSE,"+m3",3,76
55,"4dd/)",18,"M3/4","A:",7,"v2","4","dd",TRUE,"-M2",2,74
56,"4cc#/",18,"M3/4","A:",7,"v1+","4","cc#",TRUE,"-m2",2,73
57,"(>4b/",19,"M3/4","A:",7,"v7","4","b",TRUE,"-M2",2,71
58,"4cc#/)",19,"M3/4","A:",7,"^1+","4","cc#",FALSE,"+M2",2,73
59,"4b/",19,"M3/4","A:",7,"v7","4","b",TRUE,"-M2",2,71
60,"2a",20,"M3/4","A:",7,"v6","2","a",TRUE,"-M2",2,69
61,"4r}",20,"M3/4","A:",7,NA,"4",NA,FALSE,NA,NA,NA
